,sentiment,city,country,region
2121,neutral,Salt,Jordan,Levant
2122,neutral,Aleppo,Syria,Levant
2123,negative,Riyadh,Saudi Arabia,Gulf
2124,neutral,Salt,Jordan,Levant
2125,negative,Rabat,Morocco,Maghreb
2126,neutral,Riyadh,Saudi Arabia,Gulf
2127,negative,Riyadh,Saudi Arabia,Gulf
2128,neutral,Aleppo,Syria,Levant
2129,positive,Riyadh,Saudi Arabia,Gulf
2130,neutral,Riyadh,Saudi Arabia,Gulf
2131,negative,Riyadh,Saudi Arabia,Gulf
2132,neutral,Riyadh,Saudi Arabia,Gulf
2133,negative,Riyadh,Saudi Arabia,Gulf
2134,negative,Jeddha,Saudi Arabia,Gulf
2135,neutral,Riyadh,Saudi Arabia,Gulf
2136,positive,Salt,Saudi Arabia,Gulf
2137,neutral,Salt,Jordan,Levant
2138,neutral,Aleppo,Syria,Levant
2139,neutral,Riyadh,Saudi Arabia,Gulf
2140,negative,Riyadh,Saudi Arabia,Gulf
2141,neutral,Riyadh,Saudi Arabia,Gulf
2142,negative,Salt,Jordan,Levant
2143,negative,Rabat,Morocco,Maghreb
2144,positive,Riyadh,Saudi Arabia,Gulf
2145,negative,Riyadh,Saudi Arabia,Gulf
2146,negative,Salt,Jordan,Levant
2147,neutral,Riyadh,Saudi Arabia,Gulf
2148,negative,Riyadh,Saudi Arabia,Gulf
2149,neutral,Riyadh,Saudi Arabia,Gulf
2150,neutral,Riyadh,Saudi Arabia,Gulf
2151,neutral,Salt,Jordan,Levant
2152,negative,Jeddha,Saudi Arabia,Gulf
2153,neutral,Jeddha,Saudi Arabia,Gulf
2154,neutral,Riyadh,Saudi Arabia,Gulf
2155,negative,Riyadh,Saudi Arabia,Gulf
2156,negative,Riyadh,Saudi Arabia,Gulf
2157,negative,Riyadh,Saudi Arabia,Gulf
2158,negative,Rabat,Morocco,Maghreb
2159,positive,Riyadh,Saudi Arabia,Gulf
2160,negative,Riyadh,Saudi Arabia,Gulf
2161,neutral,Riyadh,Saudi Arabia,Gulf
2162,neutral,Rabat,Morocco,Maghreb
2163,neutral,Salt,Jordan,Levant
2164,negative,Salt,Jordan,Levant
2165,neutral,Jeddha,Saudi Arabia,Gulf
2166,negative,Riyadh,Saudi Arabia,Gulf
2167,neutral,Jeddha,Saudi Arabia,Gulf
2168,neutral,Rabat,Morocco,Maghreb
2169,negative,Riyadh,Saudi Arabia,Gulf
2170,neutral,Riyadh,Saudi Arabia,Gulf
2171,neutral,Riyadh,Saudi Arabia,Gulf
2172,negative,Riyadh,Saudi Arabia,Gulf
2173,neutral,Jeddha,Saudi Arabia,Gulf
2174,neutral,Riyadh,Saudi Arabia,Gulf
2175,negative,Riyadh,Saudi Arabia,Gulf
2176,neutral,Riyadh,Saudi Arabia,Gulf
2177,negative,Jeddha,Saudi Arabia,Gulf
2178,negative,Riyadh,Saudi Arabia,Gulf
2179,neutral,Riyadh,Saudi Arabia,Gulf
2180,negative,Riyadh,Saudi Arabia,Gulf
2181,negative,Jeddha,Saudi Arabia,Gulf
2182,negative,Riyadh,Saudi Arabia,Gulf
2183,negative,Riyadh,Saudi Arabia,Gulf
2184,negative,Jeddha,Saudi Arabia,Gulf
2185,neutral,Riyadh,Saudi Arabia,Gulf
2186,negative,Salt,Jordan,Levant
2187,negative,Aleppo,Syria,Levant
2188,neutral,Riyadh,Saudi Arabia,Gulf
2189,negative,Riyadh,Saudi Arabia,Gulf
2190,neutral,Riyadh,Saudi Arabia,Gulf
2191,negative,Riyadh,Saudi Arabia,Gulf
2192,neutral,Riyadh,Saudi Arabia,Gulf
2193,neutral,Salt,Jordan,Levant
2194,neutral,Riyadh,Saudi Arabia,Gulf
2195,negative,Riyadh,Saudi Arabia,Gulf
2196,neutral,Salt,Saudi Arabia,Gulf
2197,neutral,Salt,Saudi Arabia,Gulf
2198,neutral,Salt,Jordan,Levant
2199,negative,Jeddha,Saudi Arabia,Gulf
2200,neutral,Salt,Jordan,Levant
2201,positive,Salt,Jordan,Levant
2202,negative,Riyadh,Saudi Arabia,Gulf
2203,negative,Khartoum,Sudan,Nile Basin
2204,neutral,Riyadh,Saudi Arabia,Gulf
2205,negative,Jeddha,Saudi Arabia,Gulf
2206,neutral,Riyadh,Saudi Arabia,Gulf
2207,neutral,Riyadh,Saudi Arabia,Gulf
2208,neutral,Riyadh,Saudi Arabia,Gulf
2209,neutral,Jeddha,Saudi Arabia,Gulf
2210,negative,Jeddha,Saudi Arabia,Gulf
2211,neutral,Riyadh,Saudi Arabia,Gulf
2212,neutral,Riyadh,Saudi Arabia,Gulf
2213,negative,Riyadh,Saudi Arabia,Gulf
2214,neutral,Riyadh,Saudi Arabia,Gulf
2215,negative,Riyadh,Saudi Arabia,Gulf
2216,negative,Riyadh,Saudi Arabia,Gulf
2217,negative,Riyadh,Saudi Arabia,Gulf
2218,neutral,Salt,Jordan,Levant
2219,neutral,Riyadh,Saudi Arabia,Gulf
2220,neutral,Riyadh,Saudi Arabia,Gulf
2221,negative,Riyadh,Saudi Arabia,Gulf
2222,negative,Riyadh,Saudi Arabia,Gulf
2223,negative,Jeddha,Saudi Arabia,Gulf
2224,neutral,Riyadh,Saudi Arabia,Gulf
2225,neutral,Riyadh,Saudi Arabia,Gulf
2226,neutral,Jeddha,Saudi Arabia,Gulf
2227,neutral,Riyadh,Saudi Arabia,Gulf
2228,negative,Jeddha,Saudi Arabia,Gulf
2229,neutral,Riyadh,Saudi Arabia,Gulf
2230,negative,Riyadh,Saudi Arabia,Gulf
2231,neutral,Jeddha,Saudi Arabia,Levant
2232,negative,Jeddha,Saudi Arabia,Gulf
2233,negative,Riyadh,Saudi Arabia,Gulf
2234,negative,Salt,Jordan,Levant
2235,negative,Salt,Jordan,Levant
2236,neutral,Riyadh,Saudi Arabia,Gulf
2237,neutral,Riyadh,Saudi Arabia,Gulf
2238,neutral,Riyadh,Saudi Arabia,Gulf
2239,neutral,Riyadh,Saudi Arabia,Gulf
2240,positive,Aleppo,Syria,Levant
2241,neutral,Jeddha,Saudi Arabia,Gulf
2242,negative,Rabat,Morocco,Maghreb
2243,positive,Riyadh,Saudi Arabia,Gulf
2244,neutral,Riyadh,Saudi Arabia,Gulf
2245,neutral,Aleppo,Syria,Levant
2246,negative,Riyadh,Saudi Arabia,Gulf
2247,neutral,Riyadh,Saudi Arabia,Gulf
2248,negative,Riyadh,Saudi Arabia,Gulf
2249,negative,Riyadh,Saudi Arabia,Gulf
2250,neutral,Riyadh,Saudi Arabia,Gulf
2251,negative,Salt,Jordan,Levant
2252,negative,Riyadh,Saudi Arabia,Gulf
2253,negative,Riyadh,Saudi Arabia,Gulf
2254,neutral,Riyadh,Saudi Arabia,Gulf
2255,negative,Riyadh,Saudi Arabia,Gulf
2256,neutral,Riyadh,Saudi Arabia,Gulf
2257,neutral,Riyadh,Saudi Arabia,Gulf
2258,neutral,Riyadh,Saudi Arabia,Gulf
2259,negative,Riyadh,Saudi Arabia,Gulf
2260,positive,Riyadh,Saudi Arabia,Gulf
2261,neutral,Riyadh,Saudi Arabia,Gulf
2262,negative,Salt,Jordan,Levant
2263,neutral,Salt,Saudi Arabia,Gulf
2264,neutral,Salt,Jordan,Levant
2265,neutral,Riyadh,Saudi Arabia,Gulf
2266,neutral,Jeddha,Saudi Arabia,Gulf
2267,negative,Riyadh,Saudi Arabia,Gulf
2268,neutral,Riyadh,Saudi Arabia,Gulf
2269,negative,Riyadh,Saudi Arabia,Gulf
2270,positive,Riyadh,Saudi Arabia,Gulf
2271,negative,Riyadh,Saudi Arabia,Gulf
2272,neutral,Riyadh,Saudi Arabia,Gulf
2273,negative,Riyadh,Saudi Arabia,Gulf
2274,neutral,Riyadh,Saudi Arabia,Gulf
2275,neutral,Riyadh,Saudi Arabia,Gulf
2276,negative,Riyadh,Saudi Arabia,Gulf
2277,neutral,Riyadh,Saudi Arabia,Gulf
2278,negative,Riyadh,Saudi Arabia,Gulf
2279,neutral,Riyadh,Saudi Arabia,Gulf
2280,negative,Riyadh,Saudi Arabia,Gulf
2281,negative,Riyadh,Saudi Arabia,Gulf
2282,neutral,Riyadh,Saudi Arabia,Gulf
2283,negative,Salt,Jordan,Levant
2284,neutral,Riyadh,Saudi Arabia,Gulf
2285,neutral,Riyadh,Saudi Arabia,Gulf
2286,neutral,Rabat,Morocco,Maghreb
2287,negative,Riyadh,Saudi Arabia,Gulf
2288,neutral,Riyadh,Saudi Arabia,Gulf
2289,negative,Riyadh,Saudi Arabia,Gulf
2290,negative,Riyadh,Saudi Arabia,Gulf
2291,neutral,Riyadh,Saudi Arabia,Gulf
2292,negative,Riyadh,Saudi Arabia,Gulf
2293,neutral,Riyadh,Saudi Arabia,Gulf
2294,neutral,Riyadh,Saudi Arabia,Gulf
2295,neutral,Aleppo,Syria,Levant
2296,negative,Riyadh,Saudi Arabia,Gulf
2297,negative,Riyadh,Saudi Arabia,Gulf
2298,neutral,Riyadh,Saudi Arabia,Gulf
2299,positive,Salt,Jordan,Levant
2300,neutral,Aleppo,Syria,Levant
2301,negative,Riyadh,Saudi Arabia,Gulf
2302,neutral,Jeddha,Saudi Arabia,Levant
2303,negative,Riyadh,Saudi Arabia,Gulf
2304,negative,Riyadh,Saudi Arabia,Gulf
2305,neutral,Riyadh,Saudi Arabia,Gulf
2306,negative,Aleppo,Syria,Levant
2307,negative,Riyadh,Saudi Arabia,Gulf
2308,neutral,Khartoum,Sudan,Nile Basin
2309,negative,Jeddha,Saudi Arabia,Gulf
2310,neutral,Riyadh,Saudi Arabia,Gulf
2311,neutral,Riyadh,Saudi Arabia,Gulf
2312,neutral,Jeddha,Saudi Arabia,Gulf
2313,neutral,Riyadh,Saudi Arabia,Gulf
2314,neutral,Jeddha,Saudi Arabia,Gulf
2315,negative,Riyadh,Saudi Arabia,Gulf
2316,neutral,Jeddha,Saudi Arabia,Gulf
2317,neutral,Riyadh,Saudi Arabia,Gulf
2318,neutral,Riyadh,Saudi Arabia,Gulf
2319,neutral,Riyadh,Saudi Arabia,Gulf
2320,negative,Riyadh,Saudi Arabia,Gulf
2321,neutral,Riyadh,Saudi Arabia,Gulf
2322,negative,Riyadh,Saudi Arabia,Gulf
2323,neutral,Riyadh,Saudi Arabia,Gulf
2324,neutral,Riyadh,Saudi Arabia,Gulf
2325,negative,Salt,Jordan,Levant
2326,neutral,Riyadh,Saudi Arabia,Gulf
2327,negative,Salt,Jordan,Levant
2328,negative,Jeddha,Saudi Arabia,Gulf
2329,positive,Riyadh,Saudi Arabia,Gulf
2330,positive,Aleppo,Syria,Levant
2331,neutral,Salt,Jordan,Levant
2332,negative,Salt,Jordan,Levant
2333,positive,Riyadh,Saudi Arabia,Gulf
2334,neutral,Riyadh,Saudi Arabia,Gulf
2335,positive,Aleppo,Syria,Levant
2336,positive,Riyadh,Saudi Arabia,Gulf
2337,positive,Aleppo,Syria,Levant
2338,neutral,Riyadh,Saudi Arabia,Gulf
2339,neutral,Riyadh,Saudi Arabia,Gulf
2340,neutral,Riyadh,Saudi Arabia,Gulf
2341,neutral,Salt,Jordan,Levant
2342,neutral,Salt,Jordan,Levant
2343,neutral,Salt,Jordan,Levant
2344,neutral,Salt,Jordan,Levant
2345,neutral,Salt,Saudi Arabia,Gulf
2346,neutral,Salt,Jordan,Levant
2347,neutral,Riyadh,Saudi Arabia,Gulf
2348,neutral,Riyadh,Saudi Arabia,Gulf
2349,neutral,Aleppo,Syria,Levant
2350,positive,Riyadh,Saudi Arabia,Gulf
2351,negative,Riyadh,Saudi Arabia,Gulf
2352,negative,Riyadh,Saudi Arabia,Gulf
2353,neutral,Riyadh,Saudi Arabia,Gulf
2354,negative,Riyadh,Saudi Arabia,Gulf
2355,neutral,Riyadh,Saudi Arabia,Gulf
2356,neutral,Riyadh,Saudi Arabia,Gulf
2357,neutral,Salt,Jordan,Levant
2358,neutral,Salt,Jordan,Levant
2359,neutral,Salt,Jordan,Levant
2360,neutral,Salt,Jordan,Levant
2361,neutral,Salt,Jordan,Levant
2362,neutral,Salt,Jordan,Levant
2363,neutral,Riyadh,Saudi Arabia,Gulf
2364,neutral,Salt,Jordan,Levant
2365,neutral,Riyadh,Saudi Arabia,Gulf
2366,neutral,Riyadh,Saudi Arabia,Gulf
2367,neutral,Salt,Jordan,Levant
2368,negative,Riyadh,Saudi Arabia,Gulf
2369,neutral,Riyadh,Saudi Arabia,Gulf
2370,neutral,Salt,Jordan,Levant
2371,neutral,Salt,Jordan,Levant
2372,neutral,Salt,Jordan,Levant
2373,positive,Jeddha,Saudi Arabia,Gulf
2374,neutral,Riyadh,Saudi Arabia,Gulf
2375,neutral,Riyadh,Saudi Arabia,Gulf
2376,negative,Riyadh,Saudi Arabia,Gulf
2377,negative,Riyadh,Saudi Arabia,Gulf
2378,negative,Riyadh,Saudi Arabia,Gulf
2379,neutral,Riyadh,Saudi Arabia,Gulf
2380,negative,Riyadh,Saudi Arabia,Gulf
2381,positive,Aleppo,Syria,Levant
2382,positive,Riyadh,Saudi Arabia,Gulf
2383,neutral,Riyadh,Saudi Arabia,Gulf
2384,neutral,Riyadh,Saudi Arabia,Gulf
2385,positive,Riyadh,Saudi Arabia,Gulf
2386,neutral,Salt,Jordan,Levant
2387,positive,Riyadh,Saudi Arabia,Gulf
2388,neutral,Riyadh,Saudi Arabia,Gulf
2389,positive,Riyadh,Saudi Arabia,Gulf
2390,neutral,Riyadh,Saudi Arabia,Gulf
2391,positive,Riyadh,Saudi Arabia,Gulf
2392,negative,Riyadh,Saudi Arabia,Gulf
2393,negative,Riyadh,Saudi Arabia,Gulf
2394,neutral,Riyadh,Saudi Arabia,Gulf
2395,negative,Riyadh,Saudi Arabia,Gulf
2396,negative,Riyadh,Saudi Arabia,Gulf
2397,neutral,Riyadh,Saudi Arabia,Gulf
2398,neutral,Riyadh,Saudi Arabia,Gulf
2399,neutral,Riyadh,Saudi Arabia,Gulf
2400,neutral,Khartoum,Sudan,Nile Basin
2401,neutral,Salt,Jordan,Levant
2402,positive,Salt,Jordan,Levant
2403,negative,Riyadh,Saudi Arabia,Gulf
2404,negative,Riyadh,Saudi Arabia,Gulf
2405,negative,Riyadh,Saudi Arabia,Gulf
2406,positive,Riyadh,Saudi Arabia,Gulf
2407,neutral,Riyadh,Saudi Arabia,Gulf
2408,neutral,Riyadh,Saudi Arabia,Gulf
2409,neutral,Riyadh,Saudi Arabia,Gulf
2410,negative,Jeddha,Saudi Arabia,Gulf
2411,negative,Salt,Jordan,Levant
2412,negative,Riyadh,Saudi Arabia,Gulf
2413,neutral,Riyadh,Saudi Arabia,Gulf
2414,neutral,Riyadh,Saudi Arabia,Gulf
2415,negative,Khartoum,Sudan,Nile Basin
2416,neutral,Riyadh,Saudi Arabia,Gulf
2417,negative,Riyadh,Saudi Arabia,Gulf
2418,positive,Riyadh,Saudi Arabia,Gulf
2419,positive,Aleppo,Syria,Levant
2420,positive,Riyadh,Saudi Arabia,Gulf
2421,positive,Aleppo,Syria,Levant
2422,positive,Riyadh,Saudi Arabia,Gulf
2423,positive,Salt,Jordan,Levant
2424,positive,Riyadh,Saudi Arabia,Gulf
2425,positive,Aleppo,Syria,Levant
2426,neutral,Salt,Jordan,Levant
2427,positive,Riyadh,Saudi Arabia,Gulf
2428,neutral,Riyadh,Saudi Arabia,Gulf
2429,neutral,Riyadh,Saudi Arabia,Gulf
2430,negative,Riyadh,Saudi Arabia,Gulf
2431,neutral,Riyadh,Saudi Arabia,Gulf
2432,negative,Riyadh,Saudi Arabia,Gulf
2433,neutral,Riyadh,Saudi Arabia,Gulf
2434,neutral,Riyadh,Saudi Arabia,Gulf
2435,negative,Riyadh,Saudi Arabia,Gulf
2436,negative,Riyadh,Saudi Arabia,Gulf
2437,positive,Riyadh,Saudi Arabia,Gulf
2438,neutral,Jeddha,Saudi Arabia,Levant
2439,negative,Riyadh,Saudi Arabia,Gulf
2440,neutral,Jeddha,Saudi Arabia,Gulf
2441,negative,Riyadh,Saudi Arabia,Gulf
2442,neutral,Riyadh,Saudi Arabia,Gulf
2443,negative,Riyadh,Saudi Arabia,Gulf
2444,negative,Riyadh,Saudi Arabia,Gulf
2445,neutral,Riyadh,Saudi Arabia,Gulf
2446,negative,Riyadh,Saudi Arabia,Gulf
2447,negative,Riyadh,Saudi Arabia,Gulf
2448,positive,Riyadh,Saudi Arabia,Gulf
2449,positive,Riyadh,Saudi Arabia,Gulf
2450,positive,Aleppo,Syria,Levant
2451,neutral,Salt,Jordan,Levant
2452,neutral,Jeddha,Saudi Arabia,Gulf
2453,positive,Riyadh,Saudi Arabia,Gulf
2454,neutral,Riyadh,Saudi Arabia,Gulf
2455,negative,Khartoum,Sudan,Nile Basin
2456,positive,Riyadh,Saudi Arabia,Gulf
2457,negative,Riyadh,Saudi Arabia,Gulf
2458,neutral,Riyadh,Saudi Arabia,Gulf
2459,negative,Jeddha,Saudi Arabia,Gulf
2460,negative,Salt,Jordan,Levant
2461,neutral,Rabat,Morocco,Maghreb
2462,positive,Aleppo,Syria,Levant
2463,negative,Salt,Jordan,Levant
2464,neutral,Riyadh,Saudi Arabia,Gulf
2465,negative,Riyadh,Saudi Arabia,Gulf
2466,negative,Jeddha,Saudi Arabia,Gulf
2467,neutral,Riyadh,Saudi Arabia,Gulf
2468,neutral,Riyadh,Saudi Arabia,Gulf
2469,neutral,Riyadh,Saudi Arabia,Gulf
2470,negative,Salt,Jordan,Levant
2471,negative,Riyadh,Saudi Arabia,Gulf
2472,negative,Riyadh,Saudi Arabia,Gulf
2473,neutral,Riyadh,Saudi Arabia,Gulf
2474,negative,Riyadh,Saudi Arabia,Gulf
2475,neutral,Salt,Jordan,Levant
2476,negative,Riyadh,Saudi Arabia,Gulf
2477,negative,Rabat,Morocco,Maghreb
2478,neutral,Jeddha,Saudi Arabia,Gulf
2479,negative,Jeddha,Saudi Arabia,Gulf
2480,negative,Riyadh,Saudi Arabia,Gulf
2481,neutral,Jeddha,Saudi Arabia,Gulf
2482,negative,Riyadh,Saudi Arabia,Gulf
2483,negative,Salt,Jordan,Levant
2484,neutral,Aleppo,Syria,Levant
2485,neutral,Riyadh,Saudi Arabia,Gulf
2486,neutral,Riyadh,Saudi Arabia,Gulf
2487,neutral,Salt,Jordan,Levant
2488,negative,Riyadh,Saudi Arabia,Gulf
2489,negative,Riyadh,Saudi Arabia,Gulf
2490,neutral,Jeddha,Saudi Arabia,Gulf
2491,negative,Salt,Jordan,Levant
2492,neutral,Riyadh,Saudi Arabia,Gulf
2493,neutral,Aleppo,Syria,Levant
2494,positive,Riyadh,Saudi Arabia,Gulf
2495,negative,Riyadh,Saudi Arabia,Gulf
2496,positive,Riyadh,Saudi Arabia,Gulf
2497,neutral,Salt,Jordan,Levant
2498,negative,Riyadh,Saudi Arabia,Gulf
2499,neutral,Riyadh,Saudi Arabia,Gulf
2500,positive,Aleppo,Syria,Levant
2501,positive,Riyadh,Saudi Arabia,Gulf
2502,positive,Riyadh,Saudi Arabia,Gulf
2503,negative,Riyadh,Saudi Arabia,Gulf
2504,positive,Aleppo,Syria,Levant
2505,negative,Khartoum,Sudan,Nile Basin
2506,neutral,Riyadh,Saudi Arabia,Gulf
2507,negative,Salt,Jordan,Levant
2508,negative,Riyadh,Saudi Arabia,Gulf
2509,negative,Riyadh,Saudi Arabia,Gulf
2510,positive,Riyadh,Saudi Arabia,Gulf
2511,positive,Aleppo,Syria,Levant
2512,positive,Riyadh,Saudi Arabia,Gulf
2513,positive,Salt,Jordan,Levant
2514,positive,Aleppo,Syria,Levant
2515,neutral,Salt,Jordan,Levant
2516,positive,Riyadh,Saudi Arabia,Gulf
2517,positive,Aleppo,Syria,Levant
2518,neutral,Salt,Jordan,Levant
2519,positive,Riyadh,Saudi Arabia,Gulf
2520,neutral,Riyadh,Saudi Arabia,Gulf
2521,positive,Jeddha,Saudi Arabia,Gulf
2522,negative,Riyadh,Saudi Arabia,Gulf
2523,positive,Riyadh,Saudi Arabia,Gulf
2524,positive,Aleppo,Syria,Levant
2525,negative,Jeddha,Saudi Arabia,Gulf
2526,positive,Riyadh,Saudi Arabia,Gulf
2527,negative,Salt,Jordan,Levant
2528,neutral,Salt,Jordan,Levant
2529,neutral,Riyadh,Saudi Arabia,Gulf
2530,neutral,Jeddha,Saudi Arabia,Gulf
2531,neutral,Jeddha,Saudi Arabia,Gulf
2532,positive,Jeddha,Saudi Arabia,Gulf
2533,negative,Jeddha,Saudi Arabia,Levant
2534,negative,Jeddha,Saudi Arabia,Levant
2535,neutral,Riyadh,Saudi Arabia,Gulf
2536,neutral,Riyadh,Saudi Arabia,Gulf
2537,positive,Riyadh,Saudi Arabia,Gulf
2538,neutral,Salt,Jordan,Levant
2539,negative,Riyadh,Saudi Arabia,Gulf
2540,positive,Riyadh,Saudi Arabia,Gulf
2541,negative,Riyadh,Saudi Arabia,Gulf
2542,negative,Riyadh,Saudi Arabia,Gulf
2543,neutral,Riyadh,Saudi Arabia,Gulf
2544,negative,Jeddha,Saudi Arabia,Gulf
2545,positive,Riyadh,Saudi Arabia,Gulf
2546,neutral,Aleppo,Syria,Levant
2547,negative,Riyadh,Saudi Arabia,Gulf
2548,positive,Riyadh,Saudi Arabia,Gulf
2549,neutral,Riyadh,Saudi Arabia,Gulf
2550,neutral,Riyadh,Saudi Arabia,Gulf
2551,positive,Riyadh,Saudi Arabia,Gulf
2552,neutral,Riyadh,Saudi Arabia,Gulf
2553,positive,Riyadh,Saudi Arabia,Gulf
2554,positive,Riyadh,Saudi Arabia,Gulf
2555,neutral,Riyadh,Saudi Arabia,Gulf
2556,negative,Riyadh,Saudi Arabia,Gulf
2557,neutral,Jeddha,Saudi Arabia,Levant
2558,neutral,Riyadh,Saudi Arabia,Gulf
2559,negative,Riyadh,Saudi Arabia,Gulf
2560,positive,Riyadh,Saudi Arabia,Gulf
2561,positive,Aleppo,Syria,Levant
2562,neutral,Jeddha,Saudi Arabia,Gulf
2563,negative,Riyadh,Saudi Arabia,Gulf
2564,positive,Riyadh,Saudi Arabia,Gulf
2565,positive,Aleppo,Syria,Levant
2566,negative,Jeddha,Saudi Arabia,Gulf
2567,negative,Riyadh,Saudi Arabia,Gulf
2568,positive,Jeddha,Saudi Arabia,Gulf
2569,neutral,Jeddha,Saudi Arabia,Gulf
2570,neutral,Salt,Jordan,Levant
2571,positive,Riyadh,Saudi Arabia,Gulf
2572,positive,Riyadh,Saudi Arabia,Gulf
2573,neutral,Riyadh,Saudi Arabia,Gulf
2574,positive,Riyadh,Saudi Arabia,Gulf
2575,neutral,Aleppo,Syria,Levant
2576,positive,Riyadh,Saudi Arabia,Gulf
2577,neutral,Riyadh,Saudi Arabia,Gulf
2578,neutral,Salt,Jordan,Levant
2579,positive,Riyadh,Saudi Arabia,Gulf
2580,negative,Riyadh,Saudi Arabia,Gulf
2581,neutral,Riyadh,Saudi Arabia,Gulf
2582,neutral,Riyadh,Saudi Arabia,Gulf
2583,neutral,Khartoum,Sudan,Nile Basin
2584,neutral,Riyadh,Saudi Arabia,Gulf
2585,negative,Riyadh,Saudi Arabia,Gulf
2586,neutral,Riyadh,Saudi Arabia,Gulf
2587,neutral,Riyadh,Saudi Arabia,Gulf
2588,negative,Riyadh,Saudi Arabia,Gulf
2589,negative,Riyadh,Saudi Arabia,Gulf
2590,negative,Jeddha,Saudi Arabia,Gulf
2591,negative,Riyadh,Saudi Arabia,Gulf
2592,negative,Salt,Jordan,Levant
2593,neutral,Riyadh,Saudi Arabia,Gulf
2594,positive,Aleppo,Syria,Levant
2595,negative,Riyadh,Saudi Arabia,Gulf
2596,negative,Riyadh,Saudi Arabia,Gulf
2597,neutral,Riyadh,Saudi Arabia,Gulf
2598,neutral,Khartoum,Sudan,Nile Basin
2599,negative,Salt,Jordan,Levant
2600,negative,Riyadh,Saudi Arabia,Gulf
2601,neutral,Aleppo,Syria,Levant
2602,negative,Riyadh,Saudi Arabia,Gulf
2603,negative,Riyadh,Saudi Arabia,Gulf
2604,negative,Riyadh,Saudi Arabia,Gulf
2605,neutral,Riyadh,Saudi Arabia,Gulf
2606,negative,Salt,Jordan,Levant
2607,neutral,Riyadh,Saudi Arabia,Gulf
2608,negative,Riyadh,Saudi Arabia,Gulf
2609,negative,Salt,Jordan,Levant
2610,neutral,Riyadh,Saudi Arabia,Gulf
2611,negative,Riyadh,Saudi Arabia,Gulf
2612,positive,Jeddha,Saudi Arabia,Levant
2613,negative,Riyadh,Saudi Arabia,Gulf
2614,neutral,Riyadh,Saudi Arabia,Gulf
2615,neutral,Riyadh,Saudi Arabia,Gulf
2616,neutral,Riyadh,Saudi Arabia,Gulf
2617,negative,Riyadh,Saudi Arabia,Gulf
2618,negative,Riyadh,Saudi Arabia,Gulf
2619,negative,Riyadh,Saudi Arabia,Gulf
2620,neutral,Riyadh,Saudi Arabia,Gulf
2621,negative,Salt,Jordan,Levant
2622,neutral,Riyadh,Saudi Arabia,Gulf
2623,positive,Salt,Jordan,Levant
2624,negative,Riyadh,Saudi Arabia,Gulf
2625,neutral,Rabat,Morocco,Maghreb
2626,negative,Riyadh,Saudi Arabia,Gulf
2627,neutral,Riyadh,Saudi Arabia,Gulf
2628,positive,Salt,Jordan,Levant
2629,positive,Riyadh,Saudi Arabia,Gulf
2630,negative,Riyadh,Saudi Arabia,Gulf
2631,negative,Riyadh,Saudi Arabia,Gulf
2632,neutral,Riyadh,Saudi Arabia,Gulf
2633,negative,Riyadh,Saudi Arabia,Gulf
2634,neutral,Jeddha,Saudi Arabia,Gulf
2635,negative,Jeddha,Saudi Arabia,Gulf
2636,negative,Riyadh,Saudi Arabia,Gulf
2637,negative,Riyadh,Saudi Arabia,Gulf
2638,positive,Rabat,Morocco,Maghreb
2639,neutral,Salt,Saudi Arabia,Gulf
2640,negative,Salt,Jordan,Levant
2641,positive,Riyadh,Saudi Arabia,Gulf
2642,neutral,Riyadh,Saudi Arabia,Gulf
2643,neutral,Riyadh,Saudi Arabia,Gulf
2644,neutral,Riyadh,Saudi Arabia,Gulf
2645,neutral,Riyadh,Saudi Arabia,Gulf
2646,neutral,Riyadh,Saudi Arabia,Gulf
2647,negative,Riyadh,Saudi Arabia,Gulf
2648,negative,Jeddha,Saudi Arabia,Gulf
2649,negative,Aleppo,Syria,Levant
2650,negative,Riyadh,Saudi Arabia,Gulf
2651,neutral,Riyadh,Saudi Arabia,Gulf
2652,negative,Salt,Jordan,Levant
2653,neutral,Jeddha,Saudi Arabia,Gulf
2654,negative,Riyadh,Saudi Arabia,Gulf
2655,negative,Riyadh,Saudi Arabia,Gulf
2656,neutral,Riyadh,Saudi Arabia,Gulf
2657,negative,Riyadh,Saudi Arabia,Gulf
2658,neutral,Riyadh,Saudi Arabia,Gulf
2659,neutral,Jeddha,Saudi Arabia,Levant
2660,positive,Jeddha,Saudi Arabia,Levant
2661,negative,Jeddha,Saudi Arabia,Gulf
2662,neutral,Riyadh,Saudi Arabia,Gulf
2663,negative,Riyadh,Saudi Arabia,Gulf
2664,negative,Riyadh,Saudi Arabia,Gulf
2665,positive,Riyadh,Saudi Arabia,Gulf
2666,positive,Riyadh,Saudi Arabia,Gulf
2667,neutral,Riyadh,Saudi Arabia,Gulf
2668,negative,Jeddha,Saudi Arabia,Gulf
2669,neutral,Riyadh,Saudi Arabia,Gulf
2670,neutral,Jeddha,Saudi Arabia,Gulf
2671,neutral,Jeddha,Saudi Arabia,Gulf
2672,neutral,Riyadh,Saudi Arabia,Gulf
2673,neutral,Riyadh,Saudi Arabia,Gulf
2674,neutral,Riyadh,Saudi Arabia,Gulf
2675,neutral,Riyadh,Saudi Arabia,Gulf
2676,positive,Riyadh,Saudi Arabia,Gulf
2677,neutral,Jeddha,Saudi Arabia,Gulf
2678,negative,Jeddha,Saudi Arabia,Gulf
