,sentiment,city,country,region
2975,neutral,Salt,Jordan,Levant
2976,negative,Riyadh,Saudi Arabia,Gulf
2977,negative,Salt,Jordan,Levant
2978,neutral,Salt,Jordan,Levant
2979,neutral,Rabat,Morocco,Maghreb
2980,neutral,Aleppo,Syria,Levant
2981,neutral,Riyadh,Saudi Arabia,Gulf
2982,negative,Jeddha,Saudi Arabia,Gulf
2983,neutral,Riyadh,Saudi Arabia,Gulf
2984,neutral,Riyadh,Saudi Arabia,Gulf
2985,negative,Salt,Jordan,Levant
2986,negative,Riyadh,Saudi Arabia,Gulf
2987,negative,Riyadh,Saudi Arabia,Gulf
2988,negative,Riyadh,Saudi Arabia,Gulf
2989,neutral,Salt,Jordan,Levant
2990,negative,Salt,Jordan,Levant
2991,negative,Riyadh,Saudi Arabia,Gulf
2992,neutral,Riyadh,Saudi Arabia,Gulf
2993,negative,Riyadh,Saudi Arabia,Gulf
2994,neutral,Riyadh,Saudi Arabia,Gulf
2995,neutral,Riyadh,Saudi Arabia,Gulf
2996,neutral,Riyadh,Saudi Arabia,Gulf
2997,neutral,Riyadh,Saudi Arabia,Gulf
2998,negative,Salt,Saudi Arabia,Gulf
2999,neutral,Riyadh,Saudi Arabia,Gulf
3000,negative,Salt,Jordan,Levant
3001,negative,Riyadh,Saudi Arabia,Gulf
3002,neutral,Salt,Jordan,Levant
3003,neutral,Aleppo,Syria,Levant
3004,positive,Jeddha,Saudi Arabia,Gulf
3005,negative,Riyadh,Saudi Arabia,Gulf
3006,neutral,Riyadh,Saudi Arabia,Gulf
3007,negative,Riyadh,Saudi Arabia,Gulf
3008,negative,Riyadh,Saudi Arabia,Gulf
3009,negative,Riyadh,Saudi Arabia,Gulf
3010,negative,Riyadh,Saudi Arabia,Gulf
3011,neutral,Riyadh,Saudi Arabia,Gulf
3012,neutral,Salt,Jordan,Levant
3013,negative,Riyadh,Saudi Arabia,Gulf
3014,negative,Riyadh,Saudi Arabia,Gulf
3015,negative,Salt,Jordan,Levant
3016,neutral,Riyadh,Saudi Arabia,Gulf
3017,negative,Riyadh,Saudi Arabia,Gulf
3018,neutral,Riyadh,Saudi Arabia,Gulf
3019,neutral,Riyadh,Saudi Arabia,Gulf
3020,neutral,Riyadh,Saudi Arabia,Gulf
3021,negative,Riyadh,Saudi Arabia,Gulf
3022,neutral,Salt,Jordan,Levant
3023,neutral,Jeddha,Saudi Arabia,Gulf
3024,negative,Jeddha,Saudi Arabia,Gulf
3025,negative,Riyadh,Saudi Arabia,Gulf
3026,negative,Riyadh,Saudi Arabia,Gulf
3027,neutral,Khartoum,Sudan,Nile Basin
3028,neutral,Riyadh,Saudi Arabia,Gulf
3029,negative,Riyadh,Saudi Arabia,Gulf
3030,neutral,Jeddha,Saudi Arabia,Gulf
3031,negative,Riyadh,Saudi Arabia,Gulf
3032,neutral,Jeddha,Saudi Arabia,Gulf
3033,negative,Riyadh,Saudi Arabia,Gulf
3034,positive,Riyadh,Saudi Arabia,Gulf
3035,neutral,Riyadh,Saudi Arabia,Gulf
3036,neutral,Riyadh,Saudi Arabia,Gulf
3037,negative,Riyadh,Saudi Arabia,Gulf
3038,negative,Riyadh,Saudi Arabia,Gulf
3039,neutral,Riyadh,Saudi Arabia,Gulf
3040,neutral,Riyadh,Saudi Arabia,Gulf
3041,neutral,Riyadh,Saudi Arabia,Gulf
3042,neutral,Riyadh,Saudi Arabia,Gulf
3043,neutral,Riyadh,Saudi Arabia,Gulf
3044,neutral,Riyadh,Saudi Arabia,Gulf
3045,negative,Riyadh,Saudi Arabia,Gulf
3046,neutral,Salt,Jordan,Levant
3047,neutral,Salt,Jordan,Levant
3048,neutral,Riyadh,Saudi Arabia,Gulf
3049,neutral,Riyadh,Saudi Arabia,Gulf
3050,neutral,Riyadh,Saudi Arabia,Gulf
3051,positive,Riyadh,Saudi Arabia,Gulf
3052,neutral,Riyadh,Saudi Arabia,Gulf
3053,neutral,Riyadh,Saudi Arabia,Gulf
3054,negative,Salt,Jordan,Levant
3055,positive,Salt,Saudi Arabia,Gulf
3056,neutral,Riyadh,Saudi Arabia,Gulf
3057,negative,Riyadh,Saudi Arabia,Gulf
3058,neutral,Salt,Jordan,Levant
3059,neutral,Salt,Jordan,Levant
3060,positive,Jeddha,Saudi Arabia,Gulf
3061,positive,Riyadh,Saudi Arabia,Gulf
3062,neutral,Riyadh,Saudi Arabia,Gulf
3063,neutral,Riyadh,Saudi Arabia,Gulf
3064,negative,Riyadh,Saudi Arabia,Gulf
3065,negative,Riyadh,Saudi Arabia,Gulf
3066,positive,Riyadh,Saudi Arabia,Gulf
3067,neutral,Riyadh,Saudi Arabia,Gulf
3068,neutral,Riyadh,Saudi Arabia,Gulf
3069,negative,Salt,Jordan,Levant
3070,negative,Riyadh,Saudi Arabia,Gulf
3071,negative,Riyadh,Saudi Arabia,Gulf
3072,negative,Riyadh,Saudi Arabia,Gulf
3073,negative,Jeddha,Saudi Arabia,Gulf
3074,neutral,Riyadh,Saudi Arabia,Gulf
3075,negative,Riyadh,Saudi Arabia,Gulf
3076,positive,Riyadh,Saudi Arabia,Gulf
3077,neutral,Riyadh,Saudi Arabia,Gulf
3078,neutral,Salt,Jordan,Levant
3079,positive,Riyadh,Saudi Arabia,Gulf
3080,neutral,Riyadh,Saudi Arabia,Gulf
3081,negative,Riyadh,Saudi Arabia,Gulf
3082,negative,Riyadh,Saudi Arabia,Gulf
3083,neutral,Salt,Jordan,Levant
3084,neutral,Riyadh,Saudi Arabia,Gulf
3085,neutral,Riyadh,Saudi Arabia,Gulf
3086,negative,Jeddha,Saudi Arabia,Gulf
3087,positive,Riyadh,Saudi Arabia,Gulf
3088,neutral,Riyadh,Saudi Arabia,Gulf
3089,negative,Rabat,Morocco,Maghreb
3090,negative,Riyadh,Saudi Arabia,Gulf
3091,negative,Riyadh,Saudi Arabia,Gulf
3092,negative,Riyadh,Saudi Arabia,Gulf
3093,neutral,Riyadh,Saudi Arabia,Gulf
3094,neutral,Riyadh,Saudi Arabia,Gulf
3095,neutral,Riyadh,Saudi Arabia,Gulf
3096,neutral,Riyadh,Saudi Arabia,Gulf
3097,neutral,Riyadh,Saudi Arabia,Gulf
3098,neutral,Riyadh,Saudi Arabia,Gulf
3099,negative,Salt,Jordan,Levant
3100,negative,Riyadh,Saudi Arabia,Gulf
3101,neutral,Salt,Jordan,Levant
3102,negative,Riyadh,Saudi Arabia,Gulf
3103,negative,Salt,Saudi Arabia,Gulf
3104,negative,Riyadh,Saudi Arabia,Gulf
3105,negative,Riyadh,Saudi Arabia,Gulf
3106,negative,Jeddha,Saudi Arabia,Gulf
3107,neutral,Riyadh,Saudi Arabia,Gulf
3108,negative,Riyadh,Saudi Arabia,Gulf
3109,neutral,Jeddha,Saudi Arabia,Gulf
3110,negative,Riyadh,Saudi Arabia,Gulf
3111,negative,Riyadh,Saudi Arabia,Gulf
3112,negative,Salt,Jordan,Levant
3113,neutral,Riyadh,Saudi Arabia,Gulf
3114,negative,Riyadh,Saudi Arabia,Gulf
3115,neutral,Riyadh,Saudi Arabia,Gulf
3116,negative,Riyadh,Saudi Arabia,Gulf
3117,negative,Riyadh,Saudi Arabia,Gulf
3118,neutral,Riyadh,Saudi Arabia,Gulf
3119,positive,Riyadh,Saudi Arabia,Gulf
3120,neutral,Riyadh,Saudi Arabia,Gulf
3121,negative,Riyadh,Saudi Arabia,Gulf
3122,negative,Riyadh,Saudi Arabia,Gulf
3123,neutral,Salt,Jordan,Levant
3124,negative,Riyadh,Saudi Arabia,Gulf
3125,negative,Riyadh,Saudi Arabia,Gulf
3126,negative,Riyadh,Saudi Arabia,Gulf
3127,negative,Riyadh,Saudi Arabia,Gulf
3128,negative,Riyadh,Saudi Arabia,Gulf
3129,negative,Riyadh,Saudi Arabia,Gulf
3130,neutral,Riyadh,Saudi Arabia,Gulf
3131,negative,Riyadh,Saudi Arabia,Gulf
3132,neutral,Riyadh,Saudi Arabia,Gulf
3133,neutral,Riyadh,Saudi Arabia,Gulf
3134,neutral,Riyadh,Saudi Arabia,Gulf
3135,negative,Riyadh,Saudi Arabia,Gulf
3136,negative,Riyadh,Saudi Arabia,Gulf
3137,positive,Salt,Jordan,Levant
3138,negative,Rabat,Morocco,Maghreb
3139,negative,Salt,Jordan,Levant
3140,negative,Riyadh,Saudi Arabia,Gulf
3141,negative,Khartoum,Sudan,Nile Basin
3142,negative,Riyadh,Saudi Arabia,Gulf
3143,negative,Riyadh,Saudi Arabia,Gulf
3144,negative,Riyadh,Saudi Arabia,Gulf
3145,negative,Salt,Saudi Arabia,Gulf
3146,negative,Khartoum,Sudan,Nile Basin
3147,neutral,Amman,Syria,Levant
3148,neutral,Salt,Jordan,Levant
3149,positive,Riyadh,Saudi Arabia,Gulf
3150,negative,Riyadh,Saudi Arabia,Gulf
3151,negative,Riyadh,Saudi Arabia,Gulf
3152,neutral,Salt,Jordan,Levant
3153,negative,Riyadh,Saudi Arabia,Gulf
3154,negative,Khartoum,Sudan,Nile Basin
3155,negative,Jeddha,Saudi Arabia,Gulf
3156,negative,Riyadh,Saudi Arabia,Gulf
3157,negative,Riyadh,Saudi Arabia,Gulf
3158,neutral,Riyadh,Saudi Arabia,Gulf
3159,negative,Jeddha,Saudi Arabia,Gulf
3160,negative,Salt,Jordan,Levant
3161,neutral,Salt,Jordan,Levant
3162,neutral,Jeddha,Saudi Arabia,Gulf
3163,negative,Riyadh,Saudi Arabia,Gulf
3164,neutral,Salt,Jordan,Levant
3165,negative,Riyadh,Saudi Arabia,Gulf
3166,neutral,Riyadh,Saudi Arabia,Gulf
3167,neutral,Riyadh,Saudi Arabia,Gulf
3168,negative,Riyadh,Saudi Arabia,Gulf
3169,neutral,Riyadh,Saudi Arabia,Gulf
3170,negative,Salt,Jordan,Levant
3171,negative,Riyadh,Saudi Arabia,Gulf
3172,negative,Khartoum,Sudan,Nile Basin
3173,negative,Riyadh,Saudi Arabia,Gulf
3174,negative,Salt,Saudi Arabia,Gulf
3175,negative,Khartoum,Sudan,Nile Basin
3176,negative,Riyadh,Saudi Arabia,Gulf
3177,negative,Riyadh,Saudi Arabia,Gulf
3178,neutral,Riyadh,Saudi Arabia,Gulf
3179,neutral,Riyadh,Saudi Arabia,Gulf
3180,neutral,Jeddha,Saudi Arabia,Gulf
3181,negative,Riyadh,Saudi Arabia,Gulf
3182,neutral,Riyadh,Saudi Arabia,Gulf
3183,neutral,Jeddha,Saudi Arabia,Levant
3184,neutral,Salt,Jordan,Levant
3185,positive,Riyadh,Saudi Arabia,Gulf
3186,neutral,Jeddha,Saudi Arabia,Gulf
3187,negative,Riyadh,Saudi Arabia,Gulf
3188,neutral,Riyadh,Saudi Arabia,Gulf
3189,neutral,Salt,Jordan,Levant
3190,neutral,Riyadh,Saudi Arabia,Gulf
3191,neutral,Riyadh,Saudi Arabia,Gulf
3192,negative,Riyadh,Saudi Arabia,Gulf
3193,negative,Riyadh,Saudi Arabia,Gulf
3194,neutral,Riyadh,Saudi Arabia,Gulf
3195,neutral,Riyadh,Saudi Arabia,Gulf
3196,negative,Riyadh,Saudi Arabia,Gulf
3197,neutral,Salt,Jordan,Levant
3198,neutral,Salt,Jordan,Levant
3199,neutral,Riyadh,Saudi Arabia,Gulf
3200,negative,Riyadh,Saudi Arabia,Gulf
3201,neutral,Jeddha,Saudi Arabia,Gulf
3202,neutral,Jeddha,Saudi Arabia,Levant
3203,negative,Riyadh,Saudi Arabia,Gulf
3204,neutral,Riyadh,Saudi Arabia,Gulf
3205,neutral,Salt,Jordan,Levant
3206,negative,Riyadh,Saudi Arabia,Gulf
3207,negative,Riyadh,Saudi Arabia,Gulf
3208,neutral,Riyadh,Saudi Arabia,Gulf
3209,negative,Riyadh,Saudi Arabia,Gulf
3210,neutral,Riyadh,Saudi Arabia,Gulf
3211,positive,Riyadh,Saudi Arabia,Gulf
3212,negative,Aleppo,Syria,Levant
3213,neutral,Riyadh,Saudi Arabia,Gulf
3214,negative,Riyadh,Saudi Arabia,Gulf
3215,negative,Riyadh,Saudi Arabia,Gulf
3216,negative,Riyadh,Saudi Arabia,Gulf
3217,negative,Riyadh,Saudi Arabia,Gulf
3218,neutral,Riyadh,Saudi Arabia,Gulf
3219,neutral,Riyadh,Saudi Arabia,Gulf
3220,negative,Jeddha,Saudi Arabia,Gulf
3221,negative,Riyadh,Saudi Arabia,Gulf
3222,positive,Riyadh,Saudi Arabia,Gulf
3223,negative,Riyadh,Saudi Arabia,Gulf
3224,positive,Riyadh,Saudi Arabia,Gulf
3225,neutral,Riyadh,Saudi Arabia,Gulf
3226,negative,Riyadh,Saudi Arabia,Gulf
3227,negative,Riyadh,Saudi Arabia,Gulf
3228,negative,Riyadh,Saudi Arabia,Gulf
3229,negative,Riyadh,Saudi Arabia,Gulf
3230,positive,Riyadh,Saudi Arabia,Gulf
3231,negative,Jeddha,Saudi Arabia,Gulf
3232,neutral,Riyadh,Saudi Arabia,Gulf
3233,neutral,Salt,Jordan,Levant
3234,negative,Riyadh,Saudi Arabia,Gulf
3235,negative,Jeddha,Saudi Arabia,Levant
3236,neutral,Amman,Syria,Levant
3237,negative,Riyadh,Saudi Arabia,Gulf
3238,neutral,Riyadh,Saudi Arabia,Gulf
3239,negative,Riyadh,Saudi Arabia,Gulf
3240,negative,Riyadh,Saudi Arabia,Gulf
3241,neutral,Riyadh,Saudi Arabia,Gulf
3242,neutral,Riyadh,Saudi Arabia,Gulf
3243,negative,Riyadh,Saudi Arabia,Gulf
3244,negative,Riyadh,Saudi Arabia,Gulf
3245,negative,Riyadh,Saudi Arabia,Gulf
3246,neutral,Salt,Jordan,Levant
3247,neutral,Riyadh,Saudi Arabia,Gulf
3248,negative,Riyadh,Saudi Arabia,Gulf
3249,negative,Riyadh,Saudi Arabia,Gulf
3250,negative,Jeddha,Saudi Arabia,Gulf
3251,neutral,Riyadh,Saudi Arabia,Gulf
3252,neutral,Riyadh,Saudi Arabia,Gulf
3253,neutral,Salt,Jordan,Levant
3254,negative,Riyadh,Saudi Arabia,Gulf
3255,negative,Salt,Jordan,Levant
3256,negative,Riyadh,Saudi Arabia,Gulf
3257,neutral,Riyadh,Saudi Arabia,Gulf
3258,neutral,Salt,Jordan,Levant
3259,neutral,Jeddha,Saudi Arabia,Gulf
3260,negative,Salt,Saudi Arabia,Gulf
3261,neutral,Riyadh,Saudi Arabia,Gulf
3262,negative,Riyadh,Saudi Arabia,Gulf
3263,positive,Salt,Jordan,Levant
3264,neutral,Riyadh,Saudi Arabia,Gulf
3265,negative,Jeddha,Saudi Arabia,Gulf
3266,neutral,Jeddha,Saudi Arabia,Gulf
3267,neutral,Riyadh,Saudi Arabia,Gulf
3268,neutral,Riyadh,Saudi Arabia,Gulf
3269,neutral,Riyadh,Saudi Arabia,Gulf
3270,neutral,Salt,Jordan,Levant
3271,negative,Riyadh,Saudi Arabia,Gulf
3272,neutral,Riyadh,Saudi Arabia,Gulf
3273,neutral,Riyadh,Saudi Arabia,Gulf
3274,negative,Riyadh,Saudi Arabia,Gulf
3275,neutral,Jeddha,Saudi Arabia,Levant
3276,negative,Jeddha,Saudi Arabia,Gulf
3277,negative,Riyadh,Saudi Arabia,Gulf
3278,negative,Riyadh,Saudi Arabia,Gulf
3279,neutral,Riyadh,Saudi Arabia,Gulf
3280,neutral,Rabat,Morocco,Maghreb
3281,neutral,Riyadh,Saudi Arabia,Gulf
3282,negative,Riyadh,Saudi Arabia,Gulf
3283,positive,Riyadh,Saudi Arabia,Gulf
3284,negative,Riyadh,Saudi Arabia,Gulf
3285,negative,Riyadh,Saudi Arabia,Gulf
3286,negative,Riyadh,Saudi Arabia,Gulf
3287,neutral,Riyadh,Saudi Arabia,Gulf
3288,negative,Riyadh,Saudi Arabia,Gulf
3289,neutral,Riyadh,Saudi Arabia,Gulf
3290,neutral,Riyadh,Saudi Arabia,Gulf
3291,negative,Khartoum,Sudan,Nile Basin
3292,negative,Riyadh,Saudi Arabia,Gulf
3293,positive,Salt,Jordan,Levant
3294,negative,Salt,Jordan,Levant
3295,neutral,Salt,Jordan,Levant
3296,negative,Jeddha,Saudi Arabia,Gulf
3297,positive,Jeddha,Saudi Arabia,Gulf
3298,neutral,Riyadh,Saudi Arabia,Gulf
3299,positive,Jeddha,Saudi Arabia,Gulf
3300,neutral,Salt,Jordan,Levant
3301,neutral,Riyadh,Saudi Arabia,Gulf
3302,neutral,Riyadh,Saudi Arabia,Gulf
3303,neutral,Riyadh,Saudi Arabia,Gulf
3304,neutral,Riyadh,Saudi Arabia,Gulf
3305,negative,Riyadh,Saudi Arabia,Gulf
3306,neutral,Riyadh,Saudi Arabia,Gulf
3307,negative,Riyadh,Saudi Arabia,Gulf
3308,neutral,Riyadh,Saudi Arabia,Gulf
3309,negative,Salt,Saudi Arabia,Gulf
3310,negative,Salt,Jordan,Levant
3311,negative,Riyadh,Saudi Arabia,Gulf
3312,neutral,Riyadh,Saudi Arabia,Gulf
3313,negative,Riyadh,Saudi Arabia,Gulf
3314,negative,Jeddha,Saudi Arabia,Gulf
3315,neutral,Riyadh,Saudi Arabia,Gulf
3316,negative,Salt,Jordan,Levant
3317,negative,Riyadh,Saudi Arabia,Gulf
3318,negative,Jeddha,Saudi Arabia,Gulf
3319,neutral,Riyadh,Saudi Arabia,Gulf
3320,negative,Riyadh,Saudi Arabia,Gulf
3321,negative,Riyadh,Saudi Arabia,Gulf
3322,negative,Riyadh,Saudi Arabia,Gulf
3323,negative,Riyadh,Saudi Arabia,Gulf
3324,negative,Riyadh,Saudi Arabia,Gulf
3325,negative,Riyadh,Saudi Arabia,Gulf
3326,neutral,Riyadh,Saudi Arabia,Gulf
3327,negative,Salt,Jordan,Levant
3328,neutral,Aleppo,Syria,Levant
3329,neutral,Riyadh,Saudi Arabia,Gulf
3330,negative,Rabat,Morocco,Maghreb
3331,negative,Riyadh,Saudi Arabia,Gulf
3332,neutral,Riyadh,Saudi Arabia,Gulf
3333,neutral,Riyadh,Saudi Arabia,Gulf
3334,negative,Riyadh,Saudi Arabia,Gulf
3335,negative,Riyadh,Saudi Arabia,Gulf
3336,negative,Riyadh,Saudi Arabia,Gulf
3337,negative,Jeddha,Saudi Arabia,Gulf
3338,neutral,Riyadh,Saudi Arabia,Gulf
3339,negative,Riyadh,Saudi Arabia,Gulf
3340,positive,Riyadh,Saudi Arabia,Gulf
3341,neutral,Riyadh,Saudi Arabia,Gulf
3342,neutral,Riyadh,Saudi Arabia,Gulf
3343,neutral,Aleppo,Syria,Levant
3344,neutral,Jeddha,Saudi Arabia,Gulf
3345,neutral,Riyadh,Saudi Arabia,Gulf
3346,neutral,Riyadh,Saudi Arabia,Gulf
3347,negative,Salt,Jordan,Levant
3348,neutral,Jeddha,Saudi Arabia,Gulf
3349,negative,Riyadh,Saudi Arabia,Gulf
3350,negative,Riyadh,Saudi Arabia,Gulf
3351,neutral,Riyadh,Saudi Arabia,Gulf
3352,negative,Riyadh,Saudi Arabia,Gulf
3353,neutral,Khartoum,Sudan,Nile Basin
3354,neutral,Riyadh,Saudi Arabia,Gulf
3355,neutral,Riyadh,Saudi Arabia,Gulf
3356,positive,Riyadh,Saudi Arabia,Gulf
3357,neutral,Riyadh,Saudi Arabia,Gulf
3358,neutral,Salt,Jordan,Levant
3359,neutral,Riyadh,Saudi Arabia,Gulf
3360,neutral,Riyadh,Saudi Arabia,Gulf
3361,neutral,Riyadh,Saudi Arabia,Gulf
3362,neutral,Riyadh,Saudi Arabia,Gulf
3363,negative,Riyadh,Saudi Arabia,Gulf
3364,negative,Riyadh,Saudi Arabia,Gulf
3365,neutral,Riyadh,Saudi Arabia,Gulf
3366,negative,Riyadh,Saudi Arabia,Gulf
3367,neutral,Riyadh,Saudi Arabia,Gulf
3368,negative,Riyadh,Saudi Arabia,Gulf
3369,negative,Riyadh,Saudi Arabia,Gulf
3370,neutral,Salt,Jordan,Levant
3371,negative,Salt,Jordan,Levant
3372,negative,Riyadh,Saudi Arabia,Gulf
3373,negative,Riyadh,Saudi Arabia,Gulf
3374,neutral,Rabat,Morocco,Maghreb
3375,negative,Riyadh,Saudi Arabia,Gulf
3376,negative,Riyadh,Saudi Arabia,Gulf
3377,positive,Riyadh,Saudi Arabia,Gulf
3378,neutral,Riyadh,Saudi Arabia,Gulf
3379,negative,Riyadh,Saudi Arabia,Gulf
3380,negative,Riyadh,Saudi Arabia,Gulf
3381,negative,Riyadh,Saudi Arabia,Gulf
3382,negative,Riyadh,Saudi Arabia,Gulf
3383,neutral,Riyadh,Saudi Arabia,Gulf
3384,negative,Riyadh,Saudi Arabia,Gulf
3385,neutral,Jeddha,Saudi Arabia,Levant
3386,neutral,Jeddha,Saudi Arabia,Gulf
3387,neutral,Salt,Jordan,Levant
3388,negative,Riyadh,Saudi Arabia,Gulf
3389,negative,Riyadh,Saudi Arabia,Gulf
3390,neutral,Jeddha,Saudi Arabia,Gulf
3391,neutral,Salt,Jordan,Levant
3392,negative,Riyadh,Saudi Arabia,Gulf
3393,negative,Riyadh,Saudi Arabia,Gulf
3394,neutral,Riyadh,Saudi Arabia,Gulf
3395,negative,Salt,Saudi Arabia,Gulf
3396,negative,Salt,Jordan,Levant
3397,negative,Jeddha,Saudi Arabia,Gulf
3398,negative,Riyadh,Saudi Arabia,Gulf
3399,negative,Riyadh,Saudi Arabia,Gulf
3400,neutral,Riyadh,Saudi Arabia,Gulf
3401,neutral,Riyadh,Saudi Arabia,Gulf
3402,negative,Riyadh,Saudi Arabia,Gulf
3403,neutral,Riyadh,Saudi Arabia,Gulf
3404,negative,Amman,Syria,Levant
3405,negative,Riyadh,Saudi Arabia,Gulf
3406,neutral,Riyadh,Saudi Arabia,Gulf
3407,neutral,Riyadh,Saudi Arabia,Gulf
3408,negative,Salt,Jordan,Levant
3409,negative,Riyadh,Saudi Arabia,Gulf
3410,negative,Rabat,Morocco,Maghreb
3411,negative,Riyadh,Saudi Arabia,Gulf
3412,neutral,Riyadh,Saudi Arabia,Gulf
3413,neutral,Riyadh,Saudi Arabia,Gulf
3414,negative,Riyadh,Saudi Arabia,Gulf
3415,neutral,Riyadh,Saudi Arabia,Gulf
3416,neutral,Riyadh,Saudi Arabia,Gulf
3417,neutral,Riyadh,Saudi Arabia,Gulf
3418,negative,Salt,Saudi Arabia,Gulf
3419,neutral,Riyadh,Saudi Arabia,Gulf
3420,neutral,Riyadh,Saudi Arabia,Gulf
3421,negative,Jeddha,Saudi Arabia,Gulf
3422,neutral,Jeddha,Saudi Arabia,Gulf
3423,neutral,Riyadh,Saudi Arabia,Gulf
3424,neutral,Riyadh,Saudi Arabia,Gulf
3425,neutral,Salt,Jordan,Levant
3426,negative,Riyadh,Saudi Arabia,Gulf
3427,negative,Riyadh,Saudi Arabia,Gulf
3428,negative,Salt,Jordan,Levant
3429,negative,Khartoum,Sudan,Nile Basin
3430,neutral,Riyadh,Saudi Arabia,Gulf
3431,negative,Riyadh,Saudi Arabia,Gulf
3432,neutral,Riyadh,Saudi Arabia,Gulf
3433,positive,Jeddha,Saudi Arabia,Gulf
3434,positive,Riyadh,Saudi Arabia,Gulf
3435,neutral,Riyadh,Saudi Arabia,Gulf
3436,neutral,Riyadh,Saudi Arabia,Gulf
3437,neutral,Riyadh,Saudi Arabia,Gulf
3438,neutral,Riyadh,Saudi Arabia,Gulf
3439,neutral,Aleppo,Syria,Levant
3440,neutral,Riyadh,Saudi Arabia,Gulf
3441,positive,Jeddha,Saudi Arabia,Gulf
3442,neutral,Riyadh,Saudi Arabia,Gulf
3443,neutral,Riyadh,Saudi Arabia,Gulf
3444,neutral,Riyadh,Saudi Arabia,Gulf
3445,neutral,Riyadh,Saudi Arabia,Gulf
3446,neutral,Riyadh,Saudi Arabia,Gulf
3447,positive,Salt,Jordan,Levant
3448,positive,Salt,Saudi Arabia,Gulf
3449,neutral,Riyadh,Saudi Arabia,Gulf
3450,neutral,Riyadh,Saudi Arabia,Gulf
3451,positive,Riyadh,Saudi Arabia,Gulf
3452,neutral,Riyadh,Saudi Arabia,Gulf
3453,neutral,Salt,Jordan,Levant
3454,neutral,Salt,Jordan,Levant
3455,negative,Riyadh,Saudi Arabia,Gulf
3456,neutral,Riyadh,Saudi Arabia,Gulf
3457,neutral,Khartoum,Sudan,Nile Basin
3458,neutral,Riyadh,Saudi Arabia,Gulf
3459,positive,Salt,Saudi Arabia,Gulf
3460,positive,Jeddha,Saudi Arabia,Gulf
3461,negative,Jeddha,Saudi Arabia,Gulf
3462,negative,Riyadh,Saudi Arabia,Gulf
3463,positive,Salt,Jordan,Levant
3464,neutral,Riyadh,Saudi Arabia,Gulf
3465,negative,Riyadh,Saudi Arabia,Gulf
3466,neutral,Riyadh,Saudi Arabia,Gulf
3467,neutral,Riyadh,Saudi Arabia,Gulf
3468,neutral,Riyadh,Saudi Arabia,Gulf
3469,negative,Riyadh,Saudi Arabia,Gulf
3470,positive,Riyadh,Saudi Arabia,Gulf
3471,negative,Riyadh,Saudi Arabia,Gulf
3472,neutral,Riyadh,Saudi Arabia,Gulf
3473,neutral,Riyadh,Saudi Arabia,Gulf
3474,negative,Riyadh,Saudi Arabia,Gulf
3475,negative,Riyadh,Saudi Arabia,Gulf
3476,neutral,Rabat,Morocco,Maghreb
3477,negative,Riyadh,Saudi Arabia,Gulf
3478,neutral,Riyadh,Saudi Arabia,Gulf
3479,negative,Riyadh,Saudi Arabia,Gulf
3480,neutral,Riyadh,Saudi Arabia,Gulf
3481,neutral,Riyadh,Saudi Arabia,Gulf
3482,neutral,Riyadh,Saudi Arabia,Gulf
3483,negative,Riyadh,Saudi Arabia,Gulf
3484,negative,Riyadh,Saudi Arabia,Gulf
3485,negative,Jeddha,Saudi Arabia,Gulf
3486,negative,Riyadh,Saudi Arabia,Gulf
3487,negative,Salt,Saudi Arabia,Gulf
3488,neutral,Jeddha,Saudi Arabia,Levant
3489,neutral,Riyadh,Saudi Arabia,Gulf
3490,negative,Salt,Saudi Arabia,Gulf
3491,negative,Salt,Jordan,Levant
3492,neutral,Riyadh,Saudi Arabia,Gulf
3493,neutral,Riyadh,Saudi Arabia,Gulf
3494,negative,Riyadh,Saudi Arabia,Gulf
3495,negative,Riyadh,Saudi Arabia,Gulf
3496,positive,Riyadh,Saudi Arabia,Gulf
3497,neutral,Jeddha,Saudi Arabia,Levant
3498,neutral,Jeddha,Saudi Arabia,Levant
3499,neutral,Khartoum,Sudan,Nile Basin
3500,neutral,Jeddha,Saudi Arabia,Levant
3501,positive,Aleppo,Syria,Levant
3502,negative,Riyadh,Saudi Arabia,Gulf
3503,neutral,Riyadh,Saudi Arabia,Gulf
3504,negative,Riyadh,Saudi Arabia,Gulf
3505,positive,Riyadh,Saudi Arabia,Gulf
3506,neutral,Jeddha,Saudi Arabia,Gulf
3507,neutral,Riyadh,Saudi Arabia,Gulf
3508,negative,Riyadh,Saudi Arabia,Gulf
3509,negative,Riyadh,Saudi Arabia,Gulf
3510,neutral,Riyadh,Saudi Arabia,Gulf
3511,neutral,Salt,Jordan,Levant
3512,neutral,Riyadh,Saudi Arabia,Gulf
3513,neutral,Riyadh,Saudi Arabia,Gulf
3514,positive,Riyadh,Saudi Arabia,Gulf
3515,negative,Salt,Jordan,Levant
3516,positive,Riyadh,Saudi Arabia,Gulf
3517,neutral,Riyadh,Saudi Arabia,Gulf
3518,neutral,Riyadh,Saudi Arabia,Gulf
3519,positive,Riyadh,Saudi Arabia,Gulf
3520,neutral,Riyadh,Saudi Arabia,Gulf
3521,negative,Riyadh,Saudi Arabia,Gulf
3522,positive,Riyadh,Saudi Arabia,Gulf
3523,neutral,Riyadh,Saudi Arabia,Gulf
3524,neutral,Riyadh,Saudi Arabia,Gulf
3525,neutral,Riyadh,Saudi Arabia,Gulf
3526,positive,Riyadh,Saudi Arabia,Gulf
