,sentiment,city,country,region
1354,neutral,Riyadh,Saudi Arabia,Gulf
1355,neutral,Riyadh,Saudi Arabia,Gulf
1356,negative,Riyadh,Saudi Arabia,Gulf
1357,negative,Salt,Jordan,Levant
1358,neutral,Jeddha,Saudi Arabia,Gulf
1359,neutral,Riyadh,Saudi Arabia,Gulf
1360,neutral,Riyadh,Saudi Arabia,Gulf
1361,positive,Riyadh,Saudi Arabia,Gulf
1362,neutral,Salt,Jordan,Levant
1363,neutral,Riyadh,Saudi Arabia,Gulf
1364,neutral,Riyadh,Saudi Arabia,Gulf
1365,negative,Salt,Jordan,Levant
1366,neutral,Riyadh,Saudi Arabia,Gulf
1367,neutral,Riyadh,Saudi Arabia,Gulf
1368,negative,Salt,Jordan,Levant
1369,neutral,Riyadh,Saudi Arabia,Gulf
1370,neutral,Jeddha,Saudi Arabia,Gulf
1371,negative,Riyadh,Saudi Arabia,Gulf
1372,neutral,Riyadh,Saudi Arabia,Gulf
1373,neutral,Salt,Jordan,Levant
1374,neutral,Rabat,Morocco,Maghreb
1375,neutral,Riyadh,Saudi Arabia,Gulf
1376,neutral,Salt,Jordan,Levant
1377,neutral,Jeddha,Saudi Arabia,Gulf
1378,neutral,Riyadh,Saudi Arabia,Gulf
1379,neutral,Riyadh,Saudi Arabia,Gulf
1380,neutral,Riyadh,Saudi Arabia,Gulf
1381,neutral,Riyadh,Saudi Arabia,Gulf
1382,neutral,Riyadh,Saudi Arabia,Gulf
1383,neutral,Riyadh,Saudi Arabia,Gulf
1384,neutral,Riyadh,Saudi Arabia,Gulf
1385,neutral,Salt,Jordan,Levant
1386,neutral,Riyadh,Saudi Arabia,Gulf
1387,negative,Salt,Jordan,Levant
1388,neutral,Jeddha,Saudi Arabia,Gulf
1389,neutral,Riyadh,Saudi Arabia,Gulf
1390,negative,Riyadh,Saudi Arabia,Gulf
1391,negative,Salt,Jordan,Levant
1392,neutral,Salt,Jordan,Levant
1393,negative,Riyadh,Saudi Arabia,Gulf
1394,neutral,Riyadh,Saudi Arabia,Gulf
1395,neutral,Riyadh,Saudi Arabia,Gulf
1396,negative,Salt,Jordan,Levant
1397,neutral,Salt,Jordan,Levant
1398,neutral,Salt,Jordan,Levant
1399,negative,Salt,Jordan,Levant
1400,negative,Salt,Jordan,Levant
1401,negative,Salt,Jordan,Levant
1402,neutral,Jeddha,Saudi Arabia,Gulf
1403,neutral,Riyadh,Saudi Arabia,Gulf
1404,neutral,Rabat,Morocco,Maghreb
1405,neutral,Salt,Jordan,Levant
1406,positive,Riyadh,Saudi Arabia,Gulf
1407,negative,Riyadh,Saudi Arabia,Gulf
1408,negative,Riyadh,Saudi Arabia,Gulf
1409,neutral,Riyadh,Saudi Arabia,Gulf
1410,negative,Riyadh,Saudi Arabia,Gulf
1411,neutral,Riyadh,Saudi Arabia,Gulf
1412,negative,Riyadh,Saudi Arabia,Gulf
1413,negative,Jeddha,Saudi Arabia,Gulf
1414,negative,Riyadh,Saudi Arabia,Gulf
1415,neutral,Riyadh,Saudi Arabia,Gulf
1416,neutral,Riyadh,Saudi Arabia,Gulf
1417,neutral,Riyadh,Saudi Arabia,Gulf
1418,neutral,Salt,Jordan,Levant
1419,neutral,Riyadh,Saudi Arabia,Gulf
1420,neutral,Riyadh,Saudi Arabia,Gulf
1421,neutral,Salt,Jordan,Levant
1422,negative,Riyadh,Saudi Arabia,Gulf
1423,neutral,Riyadh,Saudi Arabia,Gulf
1424,negative,Riyadh,Saudi Arabia,Gulf
1425,negative,Salt,Jordan,Levant
1426,neutral,Riyadh,Saudi Arabia,Gulf
1427,negative,Riyadh,Saudi Arabia,Gulf
1428,negative,Riyadh,Saudi Arabia,Gulf
1429,negative,Jeddha,Saudi Arabia,Gulf
1430,negative,Riyadh,Saudi Arabia,Gulf
1431,negative,Salt,Jordan,Levant
1432,negative,Riyadh,Saudi Arabia,Gulf
1433,negative,Riyadh,Saudi Arabia,Gulf
1434,neutral,Riyadh,Saudi Arabia,Gulf
1435,negative,Riyadh,Saudi Arabia,Gulf
1436,negative,Riyadh,Saudi Arabia,Gulf
1437,negative,Riyadh,Saudi Arabia,Gulf
1438,negative,Riyadh,Saudi Arabia,Gulf
1439,negative,Riyadh,Saudi Arabia,Gulf
1440,negative,Riyadh,Saudi Arabia,Gulf
1441,neutral,Riyadh,Saudi Arabia,Gulf
1442,negative,Riyadh,Saudi Arabia,Gulf
1443,negative,Riyadh,Saudi Arabia,Gulf
1444,negative,Riyadh,Saudi Arabia,Gulf
1445,negative,Salt,Jordan,Levant
1446,negative,Salt,Jordan,Levant
1447,negative,Riyadh,Saudi Arabia,Gulf
1448,negative,Riyadh,Saudi Arabia,Gulf
1449,neutral,Riyadh,Saudi Arabia,Gulf
1450,neutral,Riyadh,Saudi Arabia,Gulf
1451,negative,Riyadh,Saudi Arabia,Gulf
1452,neutral,Riyadh,Saudi Arabia,Gulf
1453,negative,Salt,Jordan,Levant
1454,negative,Riyadh,Saudi Arabia,Gulf
1455,negative,Riyadh,Saudi Arabia,Gulf
1456,negative,Salt,Jordan,Levant
1457,negative,Riyadh,Saudi Arabia,Gulf
1458,negative,Riyadh,Saudi Arabia,Gulf
1459,negative,Salt,Jordan,Levant
1460,positive,Riyadh,Saudi Arabia,Gulf
1461,neutral,Riyadh,Saudi Arabia,Gulf
1462,neutral,Riyadh,Saudi Arabia,Gulf
1463,negative,Salt,Jordan,Levant
1464,negative,Salt,Jordan,Levant
1465,neutral,Riyadh,Saudi Arabia,Gulf
1466,positive,Riyadh,Saudi Arabia,Gulf
1467,negative,Salt,Jordan,Levant
1468,negative,Salt,Jordan,Levant
1469,positive,Riyadh,Saudi Arabia,Gulf
1470,positive,Riyadh,Saudi Arabia,Gulf
1471,negative,Salt,Jordan,Levant
1472,neutral,Riyadh,Saudi Arabia,Gulf
1473,negative,Riyadh,Saudi Arabia,Gulf
1474,positive,Riyadh,Saudi Arabia,Gulf
1475,neutral,Riyadh,Saudi Arabia,Gulf
1476,positive,Riyadh,Saudi Arabia,Gulf
1477,positive,Riyadh,Saudi Arabia,Gulf
1478,positive,Riyadh,Saudi Arabia,Gulf
1479,positive,Riyadh,Saudi Arabia,Gulf
1480,negative,Salt,Jordan,Levant
1481,positive,Riyadh,Saudi Arabia,Gulf
1482,neutral,Riyadh,Saudi Arabia,Gulf
1483,positive,Riyadh,Saudi Arabia,Gulf
1484,positive,Riyadh,Saudi Arabia,Gulf
1485,negative,Salt,Jordan,Levant
1486,negative,Salt,Jordan,Levant
1487,negative,Salt,Jordan,Levant
1488,negative,Salt,Jordan,Levant
1489,negative,Salt,Jordan,Levant
1490,positive,Riyadh,Saudi Arabia,Gulf
1491,negative,Salt,Jordan,Levant
1492,negative,Salt,Jordan,Levant
1493,neutral,Riyadh,Saudi Arabia,Gulf
1494,positive,Riyadh,Saudi Arabia,Gulf
1495,positive,Riyadh,Saudi Arabia,Gulf
1496,positive,Riyadh,Saudi Arabia,Gulf
1497,positive,Riyadh,Saudi Arabia,Gulf
1498,neutral,Riyadh,Saudi Arabia,Gulf
1499,positive,Riyadh,Saudi Arabia,Gulf
1500,positive,Riyadh,Saudi Arabia,Gulf
1501,positive,Riyadh,Saudi Arabia,Gulf
1502,neutral,Riyadh,Saudi Arabia,Gulf
1503,positive,Riyadh,Saudi Arabia,Gulf
1504,neutral,Riyadh,Saudi Arabia,Gulf
1505,positive,Riyadh,Saudi Arabia,Gulf
1506,neutral,Riyadh,Saudi Arabia,Gulf
1507,negative,Salt,Jordan,Levant
1508,negative,Salt,Jordan,Levant
1509,positive,Riyadh,Saudi Arabia,Gulf
1510,neutral,Riyadh,Saudi Arabia,Gulf
1511,negative,Salt,Jordan,Levant
1512,neutral,Riyadh,Saudi Arabia,Gulf
1513,positive,Riyadh,Saudi Arabia,Gulf
1514,positive,Riyadh,Saudi Arabia,Gulf
1515,neutral,Riyadh,Saudi Arabia,Gulf
1516,neutral,Riyadh,Saudi Arabia,Gulf
1517,positive,Riyadh,Saudi Arabia,Gulf
1518,positive,Riyadh,Saudi Arabia,Gulf
1519,positive,Riyadh,Saudi Arabia,Gulf
1520,neutral,Riyadh,Saudi Arabia,Gulf
1521,positive,Riyadh,Saudi Arabia,Gulf
1522,negative,Salt,Jordan,Levant
1523,neutral,Riyadh,Saudi Arabia,Gulf
1524,neutral,Riyadh,Saudi Arabia,Gulf
1525,positive,Riyadh,Saudi Arabia,Gulf
1526,neutral,Riyadh,Saudi Arabia,Gulf
1527,neutral,Riyadh,Saudi Arabia,Gulf
1528,negative,Salt,Jordan,Levant
1529,neutral,Riyadh,Saudi Arabia,Gulf
1530,neutral,Riyadh,Saudi Arabia,Gulf
1531,negative,Salt,Jordan,Levant
1532,neutral,Riyadh,Saudi Arabia,Gulf
1533,negative,Salt,Jordan,Levant
1534,neutral,Riyadh,Saudi Arabia,Gulf
1535,neutral,Riyadh,Saudi Arabia,Gulf
1536,neutral,Riyadh,Saudi Arabia,Gulf
1537,negative,Khartoum,Sudan,Nile Basin
1538,neutral,Riyadh,Saudi Arabia,Gulf
1539,negative,Salt,Jordan,Levant
1540,negative,Salt,Jordan,Levant
1541,neutral,Riyadh,Saudi Arabia,Gulf
1542,negative,Salt,Jordan,Levant
1543,neutral,Riyadh,Saudi Arabia,Gulf
1544,negative,Aleppo,Syria,Levant
1545,negative,Riyadh,Saudi Arabia,Gulf
1546,neutral,Riyadh,Saudi Arabia,Gulf
1547,positive,Riyadh,Saudi Arabia,Gulf
1548,neutral,Riyadh,Saudi Arabia,Gulf
1549,negative,Salt,Jordan,Levant
1550,negative,Salt,Jordan,Levant
1551,negative,Salt,Jordan,Levant
1552,negative,Salt,Jordan,Levant
1553,positive,Riyadh,Saudi Arabia,Gulf
1554,positive,Riyadh,Saudi Arabia,Gulf
1555,negative,Riyadh,Saudi Arabia,Gulf
1556,positive,Riyadh,Saudi Arabia,Gulf
1557,positive,Riyadh,Saudi Arabia,Gulf
1558,positive,Riyadh,Saudi Arabia,Gulf
1559,positive,Riyadh,Saudi Arabia,Gulf
1560,neutral,Salt,Jordan,Levant
1561,neutral,Riyadh,Saudi Arabia,Gulf
1562,neutral,Riyadh,Saudi Arabia,Gulf
1563,neutral,Riyadh,Saudi Arabia,Gulf
1564,negative,Salt,Jordan,Levant
1565,neutral,Riyadh,Saudi Arabia,Gulf
1566,neutral,Riyadh,Saudi Arabia,Gulf
1567,neutral,Riyadh,Saudi Arabia,Gulf
1568,neutral,Riyadh,Saudi Arabia,Gulf
1569,neutral,Riyadh,Saudi Arabia,Gulf
1570,neutral,Riyadh,Saudi Arabia,Gulf
1571,neutral,Riyadh,Saudi Arabia,Gulf
1572,neutral,Riyadh,Saudi Arabia,Gulf
1573,positive,Riyadh,Saudi Arabia,Gulf
1574,negative,Salt,Jordan,Levant
1575,negative,Salt,Jordan,Levant
1576,positive,Riyadh,Saudi Arabia,Gulf
1577,negative,Riyadh,Saudi Arabia,Gulf
1578,negative,Salt,Jordan,Levant
1579,negative,Salt,Jordan,Levant
1580,neutral,Riyadh,Saudi Arabia,Gulf
1581,negative,Salt,Jordan,Levant
1582,negative,Salt,Jordan,Levant
1583,negative,Riyadh,Saudi Arabia,Gulf
1584,positive,Riyadh,Saudi Arabia,Gulf
1585,negative,Salt,Jordan,Levant
1586,positive,Riyadh,Saudi Arabia,Gulf
1587,positive,Riyadh,Saudi Arabia,Gulf
1588,negative,Salt,Jordan,Levant
1589,neutral,Riyadh,Saudi Arabia,Gulf
1590,neutral,Riyadh,Saudi Arabia,Gulf
1591,positive,Riyadh,Saudi Arabia,Gulf
1592,neutral,Riyadh,Saudi Arabia,Gulf
1593,negative,Salt,Jordan,Levant
1594,neutral,Riyadh,Saudi Arabia,Gulf
1595,negative,Salt,Jordan,Levant
1596,negative,Salt,Jordan,Levant
1597,negative,Salt,Jordan,Levant
1598,negative,Salt,Jordan,Levant
1599,negative,Salt,Jordan,Levant
1600,negative,Salt,Jordan,Levant
1601,negative,Salt,Jordan,Levant
1602,negative,Salt,Jordan,Levant
1603,negative,Salt,Jordan,Levant
1604,negative,Salt,Jordan,Levant
1605,negative,Salt,Jordan,Levant
1606,negative,Salt,Jordan,Levant
1607,neutral,Jeddha,Saudi Arabia,Gulf
1608,negative,Salt,Jordan,Levant
1609,negative,Riyadh,Saudi Arabia,Gulf
1610,negative,Salt,Jordan,Levant
1611,neutral,Riyadh,Saudi Arabia,Gulf
1612,negative,Salt,Jordan,Levant
1613,negative,Salt,Jordan,Levant
1614,negative,Salt,Jordan,Levant
1615,neutral,Riyadh,Saudi Arabia,Gulf
1616,negative,Salt,Jordan,Levant
1617,negative,Salt,Jordan,Levant
1618,negative,Riyadh,Saudi Arabia,Gulf
1619,negative,Salt,Jordan,Levant
1620,negative,Salt,Jordan,Levant
1621,negative,Salt,Jordan,Levant
1622,negative,Salt,Jordan,Levant
1623,negative,Salt,Jordan,Levant
1624,negative,Riyadh,Saudi Arabia,Gulf
1625,neutral,Riyadh,Saudi Arabia,Gulf
1626,negative,Salt,Jordan,Levant
1627,negative,Salt,Jordan,Levant
1628,neutral,Salt,Jordan,Levant
1629,negative,Salt,Jordan,Levant
1630,negative,Salt,Jordan,Levant
1631,negative,Riyadh,Saudi Arabia,Gulf
1632,neutral,Riyadh,Saudi Arabia,Gulf
1633,neutral,Riyadh,Saudi Arabia,Gulf
1634,neutral,Riyadh,Saudi Arabia,Gulf
1635,neutral,Riyadh,Saudi Arabia,Gulf
1636,negative,Salt,Jordan,Levant
1637,negative,Salt,Jordan,Levant
1638,negative,Riyadh,Saudi Arabia,Gulf
1639,neutral,Riyadh,Saudi Arabia,Gulf
1640,neutral,Riyadh,Saudi Arabia,Gulf
1641,negative,Riyadh,Saudi Arabia,Gulf
1642,negative,Salt,Jordan,Levant
1643,neutral,Riyadh,Saudi Arabia,Gulf
1644,neutral,Riyadh,Saudi Arabia,Gulf
1645,negative,Salt,Jordan,Levant
1646,neutral,Riyadh,Saudi Arabia,Gulf
1647,neutral,Riyadh,Saudi Arabia,Gulf
1648,neutral,Riyadh,Saudi Arabia,Gulf
1649,neutral,Riyadh,Saudi Arabia,Gulf
1650,neutral,Riyadh,Saudi Arabia,Gulf
1651,negative,Salt,Jordan,Levant
1652,neutral,Riyadh,Saudi Arabia,Gulf
1653,negative,Salt,Jordan,Levant
1654,neutral,Salt,Saudi Arabia,Gulf
1655,neutral,Riyadh,Saudi Arabia,Gulf
1656,negative,Salt,Jordan,Levant
1657,negative,Riyadh,Saudi Arabia,Gulf
1658,negative,Riyadh,Saudi Arabia,Gulf
1659,neutral,Riyadh,Saudi Arabia,Gulf
1660,negative,Salt,Jordan,Levant
1661,neutral,Salt,Jordan,Levant
1662,negative,Riyadh,Saudi Arabia,Gulf
1663,negative,Salt,Jordan,Levant
1664,negative,Salt,Jordan,Levant
1665,neutral,Riyadh,Saudi Arabia,Gulf
1666,neutral,Salt,Jordan,Levant
1667,negative,Salt,Jordan,Levant
1668,neutral,Riyadh,Saudi Arabia,Gulf
1669,negative,Salt,Jordan,Levant
1670,neutral,Riyadh,Saudi Arabia,Gulf
1671,negative,Salt,Jordan,Levant
1672,neutral,Riyadh,Saudi Arabia,Gulf
1673,neutral,Riyadh,Saudi Arabia,Gulf
1674,neutral,Riyadh,Saudi Arabia,Gulf
1675,neutral,Riyadh,Saudi Arabia,Gulf
1676,neutral,Riyadh,Saudi Arabia,Gulf
1677,neutral,Riyadh,Saudi Arabia,Gulf
1678,neutral,Riyadh,Saudi Arabia,Gulf
1679,negative,Salt,Jordan,Levant
1680,neutral,Riyadh,Saudi Arabia,Gulf
1681,negative,Salt,Jordan,Levant
1682,negative,Salt,Jordan,Levant
1683,neutral,Riyadh,Saudi Arabia,Gulf
1684,neutral,Riyadh,Saudi Arabia,Gulf
1685,negative,Salt,Jordan,Levant
1686,neutral,Riyadh,Saudi Arabia,Gulf
1687,negative,Salt,Jordan,Levant
1688,neutral,Riyadh,Saudi Arabia,Gulf
1689,negative,Salt,Jordan,Levant
1690,negative,Riyadh,Saudi Arabia,Gulf
1691,neutral,Riyadh,Saudi Arabia,Gulf
1692,neutral,Riyadh,Saudi Arabia,Gulf
1693,negative,Salt,Jordan,Levant
1694,neutral,Riyadh,Saudi Arabia,Gulf
1695,negative,Riyadh,Saudi Arabia,Gulf
1696,negative,Salt,Jordan,Levant
1697,neutral,Riyadh,Saudi Arabia,Gulf
1698,neutral,Riyadh,Saudi Arabia,Gulf
1699,positive,Riyadh,Saudi Arabia,Gulf
1700,positive,Riyadh,Saudi Arabia,Gulf
1701,positive,Riyadh,Saudi Arabia,Gulf
1702,positive,Riyadh,Saudi Arabia,Gulf
1703,positive,Riyadh,Saudi Arabia,Gulf
1704,positive,Riyadh,Saudi Arabia,Gulf
1705,neutral,Salt,Jordan,Levant
1706,neutral,Salt,Jordan,Levant
1707,positive,Aleppo,Syria,Levant
1708,positive,Salt,Jordan,Levant
1709,positive,Salt,Jordan,Levant
1710,positive,Riyadh,Saudi Arabia,Gulf
1711,positive,Jeddha,Saudi Arabia,Gulf
1712,neutral,Khartoum,Sudan,Nile Basin
1713,positive,Riyadh,Saudi Arabia,Gulf
1714,positive,Riyadh,Saudi Arabia,Gulf
1715,positive,Riyadh,Saudi Arabia,Gulf
1716,negative,Riyadh,Saudi Arabia,Gulf
1717,positive,Riyadh,Saudi Arabia,Gulf
1718,neutral,Riyadh,Saudi Arabia,Gulf
1719,negative,Riyadh,Saudi Arabia,Gulf
1720,negative,Salt,Saudi Arabia,Gulf
1721,neutral,Riyadh,Saudi Arabia,Gulf
1722,negative,Salt,Saudi Arabia,Gulf
1723,negative,Salt,Saudi Arabia,Gulf
1724,neutral,Riyadh,Saudi Arabia,Gulf
1725,neutral,Riyadh,Saudi Arabia,Gulf
1726,neutral,Riyadh,Saudi Arabia,Gulf
1727,negative,Salt,Jordan,Levant
1728,neutral,Salt,Jordan,Levant
1729,neutral,Riyadh,Saudi Arabia,Gulf
1730,positive,Riyadh,Saudi Arabia,Gulf
1731,positive,Riyadh,Saudi Arabia,Gulf
1732,positive,Riyadh,Saudi Arabia,Gulf
1733,neutral,Riyadh,Saudi Arabia,Gulf
1734,neutral,Riyadh,Saudi Arabia,Gulf
1735,positive,Riyadh,Saudi Arabia,Gulf
1736,positive,Riyadh,Saudi Arabia,Gulf
1737,neutral,Khartoum,Sudan,Nile Basin
1738,positive,Riyadh,Saudi Arabia,Gulf
1739,positive,Riyadh,Saudi Arabia,Gulf
1740,positive,Riyadh,Saudi Arabia,Gulf
1741,positive,Riyadh,Saudi Arabia,Gulf
1742,positive,Riyadh,Saudi Arabia,Gulf
1743,positive,Riyadh,Saudi Arabia,Gulf
1744,positive,Riyadh,Saudi Arabia,Gulf
1745,positive,Riyadh,Saudi Arabia,Gulf
1746,positive,Riyadh,Saudi Arabia,Gulf
1747,positive,Riyadh,Saudi Arabia,Gulf
1748,neutral,Riyadh,Saudi Arabia,Gulf
1749,positive,Riyadh,Saudi Arabia,Gulf
1750,positive,Riyadh,Saudi Arabia,Gulf
1751,positive,Riyadh,Saudi Arabia,Gulf
1752,positive,Riyadh,Saudi Arabia,Gulf
1753,neutral,Khartoum,Sudan,Nile Basin
1754,neutral,Riyadh,Saudi Arabia,Gulf
1755,neutral,Riyadh,Saudi Arabia,Gulf
1756,neutral,Riyadh,Saudi Arabia,Gulf
1757,negative,Riyadh,Saudi Arabia,Gulf
1758,neutral,Riyadh,Saudi Arabia,Gulf
1759,negative,Riyadh,Saudi Arabia,Gulf
1760,negative,Riyadh,Saudi Arabia,Gulf
1761,neutral,Riyadh,Saudi Arabia,Gulf
1762,negative,Salt,Jordan,Levant
1763,neutral,Riyadh,Saudi Arabia,Gulf
1764,neutral,Salt,Jordan,Levant
1765,neutral,Riyadh,Saudi Arabia,Gulf
1766,neutral,Riyadh,Saudi Arabia,Gulf
1767,neutral,Riyadh,Saudi Arabia,Gulf
1768,neutral,Riyadh,Saudi Arabia,Gulf
1769,neutral,Riyadh,Saudi Arabia,Gulf
1770,neutral,Riyadh,Saudi Arabia,Gulf
1771,neutral,Riyadh,Saudi Arabia,Gulf
1772,neutral,Riyadh,Saudi Arabia,Gulf
1773,neutral,Jeddha,Saudi Arabia,Gulf
1774,neutral,Salt,Jordan,Levant
1775,negative,Riyadh,Saudi Arabia,Gulf
1776,neutral,Riyadh,Saudi Arabia,Gulf
1777,neutral,Jeddha,Saudi Arabia,Gulf
1778,neutral,Riyadh,Saudi Arabia,Gulf
1779,negative,Salt,Jordan,Levant
1780,negative,Salt,Jordan,Levant
1781,negative,Jeddha,Saudi Arabia,Gulf
1782,neutral,Riyadh,Saudi Arabia,Gulf
1783,negative,Riyadh,Saudi Arabia,Gulf
1784,negative,Riyadh,Saudi Arabia,Gulf
1785,neutral,Riyadh,Saudi Arabia,Gulf
1786,negative,Riyadh,Saudi Arabia,Gulf
1787,neutral,Riyadh,Saudi Arabia,Gulf
1788,neutral,Riyadh,Saudi Arabia,Gulf
1789,negative,Jeddha,Saudi Arabia,Gulf
1790,negative,Riyadh,Saudi Arabia,Gulf
1791,neutral,Riyadh,Saudi Arabia,Gulf
1792,neutral,Riyadh,Saudi Arabia,Gulf
1793,neutral,Riyadh,Saudi Arabia,Gulf
1794,negative,Riyadh,Saudi Arabia,Gulf
1795,neutral,Riyadh,Saudi Arabia,Gulf
1796,neutral,Khartoum,Sudan,Nile Basin
1797,negative,Salt,Jordan,Levant
1798,neutral,Riyadh,Saudi Arabia,Gulf
1799,neutral,Riyadh,Saudi Arabia,Gulf
1800,neutral,Riyadh,Saudi Arabia,Gulf
1801,neutral,Riyadh,Saudi Arabia,Gulf
1802,negative,Salt,Saudi Arabia,Gulf
1803,negative,Riyadh,Saudi Arabia,Gulf
1804,neutral,Riyadh,Saudi Arabia,Gulf
1805,negative,Riyadh,Saudi Arabia,Gulf
1806,neutral,Riyadh,Saudi Arabia,Gulf
1807,negative,Riyadh,Saudi Arabia,Gulf
1808,neutral,Riyadh,Saudi Arabia,Gulf
1809,negative,Riyadh,Saudi Arabia,Gulf
1810,negative,Riyadh,Saudi Arabia,Gulf
1811,neutral,Riyadh,Saudi Arabia,Gulf
1812,neutral,Riyadh,Saudi Arabia,Gulf
1813,negative,Riyadh,Saudi Arabia,Gulf
1814,negative,Salt,Saudi Arabia,Gulf
1815,negative,Riyadh,Saudi Arabia,Gulf
1816,negative,Salt,Saudi Arabia,Gulf
1817,negative,Salt,Jordan,Levant
1818,negative,Salt,Jordan,Levant
1819,negative,Riyadh,Saudi Arabia,Gulf
1820,negative,Riyadh,Saudi Arabia,Gulf
1821,negative,Riyadh,Saudi Arabia,Gulf
1822,neutral,Riyadh,Saudi Arabia,Gulf
1823,negative,Riyadh,Saudi Arabia,Gulf
1824,negative,Salt,Jordan,Levant
1825,negative,Riyadh,Saudi Arabia,Gulf
1826,neutral,Riyadh,Saudi Arabia,Gulf
1827,negative,Salt,Jordan,Levant
1828,negative,Salt,Saudi Arabia,Gulf
1829,neutral,Riyadh,Saudi Arabia,Gulf
1830,positive,Salt,Jordan,Levant
1831,negative,Riyadh,Saudi Arabia,Gulf
1832,neutral,Khartoum,Sudan,Nile Basin
1833,neutral,Khartoum,Sudan,Nile Basin
1834,neutral,Riyadh,Saudi Arabia,Gulf
1835,neutral,Riyadh,Saudi Arabia,Gulf
1836,neutral,Riyadh,Saudi Arabia,Gulf
1837,negative,Salt,Jordan,Levant
1838,neutral,Riyadh,Saudi Arabia,Gulf
1839,negative,Riyadh,Saudi Arabia,Gulf
1840,neutral,Riyadh,Saudi Arabia,Gulf
1841,negative,Salt,Jordan,Levant
1842,neutral,Jeddha,Saudi Arabia,Gulf
1843,negative,Riyadh,Saudi Arabia,Gulf
1844,negative,Riyadh,Saudi Arabia,Gulf
1845,neutral,Riyadh,Saudi Arabia,Gulf
1846,neutral,Riyadh,Saudi Arabia,Gulf
1847,negative,Riyadh,Saudi Arabia,Gulf
1848,negative,Salt,Jordan,Levant
1849,negative,Jeddha,Saudi Arabia,Gulf
1850,neutral,Riyadh,Saudi Arabia,Gulf
1851,negative,Riyadh,Saudi Arabia,Gulf
1852,neutral,Riyadh,Saudi Arabia,Gulf
1853,neutral,Riyadh,Saudi Arabia,Gulf
1854,negative,Jeddha,Saudi Arabia,Gulf
1855,neutral,Riyadh,Saudi Arabia,Gulf
1856,negative,Salt,Saudi Arabia,Gulf
1857,neutral,Riyadh,Saudi Arabia,Gulf
1858,negative,Riyadh,Saudi Arabia,Gulf
1859,neutral,Riyadh,Saudi Arabia,Gulf
1860,negative,Riyadh,Saudi Arabia,Gulf
1861,negative,Riyadh,Saudi Arabia,Gulf
1862,negative,Salt,Jordan,Levant
1863,neutral,Riyadh,Saudi Arabia,Gulf
1864,negative,Salt,Saudi Arabia,Gulf
1865,positive,Riyadh,Saudi Arabia,Gulf
1866,neutral,Riyadh,Saudi Arabia,Gulf
1867,positive,Riyadh,Saudi Arabia,Gulf
1868,neutral,Riyadh,Saudi Arabia,Gulf
1869,positive,Riyadh,Saudi Arabia,Gulf
1870,positive,Riyadh,Saudi Arabia,Gulf
1871,positive,Riyadh,Saudi Arabia,Gulf
1872,neutral,Riyadh,Saudi Arabia,Gulf
1873,negative,Salt,Saudi Arabia,Gulf
1874,positive,Riyadh,Saudi Arabia,Gulf
1875,positive,Riyadh,Saudi Arabia,Gulf
1876,neutral,Riyadh,Saudi Arabia,Gulf
1877,positive,Riyadh,Saudi Arabia,Gulf
1878,positive,Riyadh,Saudi Arabia,Gulf
1879,neutral,Riyadh,Saudi Arabia,Gulf
1880,negative,Riyadh,Saudi Arabia,Gulf
1881,positive,Riyadh,Saudi Arabia,Gulf
1882,neutral,Riyadh,Saudi Arabia,Gulf
1883,positive,Riyadh,Saudi Arabia,Gulf
1884,neutral,Riyadh,Saudi Arabia,Gulf
1885,neutral,Riyadh,Saudi Arabia,Gulf
1886,positive,Riyadh,Saudi Arabia,Gulf
1887,positive,Riyadh,Saudi Arabia,Gulf
1888,negative,Salt,Jordan,Levant
1889,neutral,Riyadh,Saudi Arabia,Gulf
1890,positive,Riyadh,Saudi Arabia,Gulf
1891,negative,Riyadh,Saudi Arabia,Gulf
1892,positive,Riyadh,Saudi Arabia,Gulf
1893,neutral,Riyadh,Saudi Arabia,Gulf
1894,negative,Salt,Jordan,Levant
1895,neutral,Riyadh,Saudi Arabia,Gulf
1896,negative,Salt,Jordan,Levant
1897,neutral,Riyadh,Saudi Arabia,Gulf
1898,neutral,Riyadh,Saudi Arabia,Gulf
1899,negative,Salt,Jordan,Levant
1900,neutral,Riyadh,Saudi Arabia,Gulf
1901,neutral,Riyadh,Saudi Arabia,Gulf
1902,neutral,Riyadh,Saudi Arabia,Gulf
1903,negative,Salt,Saudi Arabia,Gulf
1904,negative,Salt,Jordan,Levant
1905,negative,Salt,Saudi Arabia,Gulf
1906,negative,Salt,Jordan,Levant
1907,negative,Salt,Jordan,Levant
1908,negative,Salt,Saudi Arabia,Gulf
1909,positive,Salt,Jordan,Levant
1910,negative,Salt,Jordan,Levant
1911,positive,Riyadh,Saudi Arabia,Gulf
1912,negative,Riyadh,Saudi Arabia,Gulf
1913,negative,Salt,Jordan,Levant
1914,neutral,Riyadh,Saudi Arabia,Gulf
1915,positive,Riyadh,Saudi Arabia,Gulf
1916,neutral,Riyadh,Saudi Arabia,Gulf
1917,neutral,Riyadh,Saudi Arabia,Gulf
1918,neutral,Riyadh,Saudi Arabia,Gulf
1919,positive,Riyadh,Saudi Arabia,Gulf
1920,neutral,Riyadh,Saudi Arabia,Gulf
1921,negative,Riyadh,Saudi Arabia,Gulf
1922,negative,Salt,Saudi Arabia,Gulf
1923,negative,Riyadh,Saudi Arabia,Gulf
