,sentiment,city,country,region
575,neutral,Riyadh,Saudi Arabia,Gulf
576,neutral,Riyadh,Saudi Arabia,Gulf
577,neutral,Riyadh,Saudi Arabia,Gulf
578,negative,Riyadh,Saudi Arabia,Gulf
579,negative,Riyadh,Saudi Arabia,Gulf
580,negative,Riyadh,Saudi Arabia,Gulf
581,negative,Riyadh,Saudi Arabia,Gulf
582,negative,Riyadh,Saudi Arabia,Gulf
583,negative,Riyadh,Saudi Arabia,Gulf
584,neutral,Riyadh,Saudi Arabia,Gulf
585,neutral,Jeddha,Saudi Arabia,Gulf
586,neutral,Aleppo,Syria,Levant
587,neutral,Riyadh,Saudi Arabia,Gulf
588,negative,Riyadh,Saudi Arabia,Gulf
589,negative,Jeddha,Saudi Arabia,Gulf
590,neutral,Riyadh,Saudi Arabia,Gulf
591,neutral,Riyadh,Saudi Arabia,Gulf
592,neutral,Salt,Jordan,Levant
593,neutral,Riyadh,Saudi Arabia,Gulf
594,negative,Salt,Jordan,Levant
595,negative,Rabat,Morocco,Maghreb
596,neutral,Riyadh,Saudi Arabia,Gulf
597,negative,Riyadh,Saudi Arabia,Gulf
598,negative,Salt,Jordan,Levant
599,neutral,Aleppo,Syria,Levant
600,negative,Riyadh,Saudi Arabia,Gulf
601,negative,Jeddha,Saudi Arabia,Gulf
602,negative,Riyadh,Saudi Arabia,Gulf
603,negative,Riyadh,Saudi Arabia,Gulf
604,negative,Riyadh,Saudi Arabia,Gulf
605,negative,Riyadh,Saudi Arabia,Gulf
606,negative,Riyadh,Saudi Arabia,Gulf
607,neutral,Riyadh,Saudi Arabia,Gulf
608,negative,Riyadh,Saudi Arabia,Gulf
609,neutral,Riyadh,Saudi Arabia,Gulf
610,negative,Riyadh,Saudi Arabia,Gulf
611,neutral,Riyadh,Saudi Arabia,Gulf
612,positive,Jeddha,Saudi Arabia,Levant
613,neutral,Riyadh,Saudi Arabia,Gulf
614,positive,Khartoum,Sudan,Nile Basin
615,negative,Riyadh,Saudi Arabia,Gulf
616,neutral,Jeddha,Saudi Arabia,Levant
617,negative,Riyadh,Saudi Arabia,Gulf
618,neutral,Salt,Jordan,Levant
619,negative,Riyadh,Saudi Arabia,Gulf
620,neutral,Salt,Saudi Arabia,Gulf
621,negative,Jeddha,Saudi Arabia,Gulf
622,negative,Riyadh,Saudi Arabia,Gulf
623,neutral,Salt,Jordan,Levant
624,neutral,Salt,Jordan,Levant
625,neutral,Riyadh,Saudi Arabia,Gulf
626,neutral,Riyadh,Saudi Arabia,Gulf
627,negative,Riyadh,Saudi Arabia,Gulf
628,negative,Jeddha,Saudi Arabia,Gulf
629,neutral,Jeddha,Saudi Arabia,Levant
630,neutral,Riyadh,Saudi Arabia,Gulf
631,negative,Khartoum,Sudan,Nile Basin
632,negative,Riyadh,Saudi Arabia,Gulf
633,neutral,Riyadh,Saudi Arabia,Gulf
634,negative,Salt,Jordan,Levant
635,neutral,Riyadh,Saudi Arabia,Gulf
636,negative,Riyadh,Saudi Arabia,Gulf
637,neutral,Riyadh,Saudi Arabia,Gulf
638,neutral,Riyadh,Saudi Arabia,Gulf
639,neutral,Riyadh,Saudi Arabia,Gulf
640,positive,Riyadh,Saudi Arabia,Gulf
641,neutral,Salt,Jordan,Levant
642,neutral,Riyadh,Saudi Arabia,Gulf
643,negative,Riyadh,Saudi Arabia,Gulf
644,positive,Riyadh,Saudi Arabia,Gulf
645,neutral,Jeddha,Saudi Arabia,Levant
646,positive,Salt,Jordan,Levant
647,negative,Riyadh,Saudi Arabia,Gulf
648,positive,Riyadh,Saudi Arabia,Gulf
649,neutral,Salt,Jordan,Levant
650,negative,Riyadh,Saudi Arabia,Gulf
651,positive,Jeddha,Saudi Arabia,Levant
652,negative,Riyadh,Saudi Arabia,Gulf
653,neutral,Riyadh,Saudi Arabia,Gulf
654,negative,Jeddha,Saudi Arabia,Gulf
655,negative,Riyadh,Saudi Arabia,Gulf
656,neutral,Riyadh,Saudi Arabia,Gulf
657,neutral,Riyadh,Saudi Arabia,Gulf
658,negative,Riyadh,Saudi Arabia,Gulf
659,negative,Salt,Saudi Arabia,Gulf
660,negative,Riyadh,Saudi Arabia,Gulf
661,neutral,Riyadh,Saudi Arabia,Gulf
662,neutral,Riyadh,Saudi Arabia,Gulf
663,negative,Riyadh,Saudi Arabia,Gulf
664,negative,Riyadh,Saudi Arabia,Gulf
665,neutral,Riyadh,Saudi Arabia,Gulf
666,neutral,Riyadh,Saudi Arabia,Gulf
667,negative,Riyadh,Saudi Arabia,Gulf
668,negative,Salt,Jordan,Levant
669,negative,Riyadh,Saudi Arabia,Gulf
670,negative,Riyadh,Saudi Arabia,Gulf
671,negative,Riyadh,Saudi Arabia,Gulf
672,neutral,Riyadh,Saudi Arabia,Gulf
673,negative,Riyadh,Saudi Arabia,Gulf
674,negative,Riyadh,Saudi Arabia,Gulf
675,negative,Riyadh,Saudi Arabia,Gulf
676,negative,Riyadh,Saudi Arabia,Gulf
677,negative,Riyadh,Saudi Arabia,Gulf
678,neutral,Jeddha,Saudi Arabia,Gulf
679,neutral,Jeddha,Saudi Arabia,Levant
680,negative,Riyadh,Saudi Arabia,Gulf
681,neutral,Khartoum,Sudan,Nile Basin
682,neutral,Riyadh,Saudi Arabia,Gulf
683,negative,Riyadh,Saudi Arabia,Gulf
684,neutral,Riyadh,Saudi Arabia,Gulf
685,negative,Riyadh,Saudi Arabia,Gulf
686,neutral,Riyadh,Saudi Arabia,Gulf
687,neutral,Riyadh,Saudi Arabia,Gulf
688,positive,Salt,Jordan,Levant
689,negative,Salt,Jordan,Levant
690,negative,Jeddha,Saudi Arabia,Gulf
691,neutral,Riyadh,Saudi Arabia,Gulf
692,negative,Riyadh,Saudi Arabia,Gulf
693,neutral,Riyadh,Saudi Arabia,Gulf
694,negative,Riyadh,Saudi Arabia,Gulf
695,neutral,Riyadh,Saudi Arabia,Gulf
696,neutral,Jeddha,Saudi Arabia,Levant
697,negative,Riyadh,Saudi Arabia,Gulf
698,neutral,Salt,Jordan,Levant
699,neutral,Riyadh,Saudi Arabia,Gulf
700,negative,Riyadh,Saudi Arabia,Gulf
701,neutral,Riyadh,Saudi Arabia,Gulf
702,neutral,Salt,Jordan,Levant
703,neutral,Riyadh,Saudi Arabia,Gulf
704,neutral,Salt,Jordan,Levant
705,neutral,Riyadh,Saudi Arabia,Gulf
706,neutral,Riyadh,Saudi Arabia,Gulf
707,neutral,Salt,Jordan,Levant
708,neutral,Salt,Jordan,Levant
709,negative,Riyadh,Saudi Arabia,Gulf
710,negative,Riyadh,Saudi Arabia,Gulf
711,neutral,Jeddha,Saudi Arabia,Gulf
712,positive,Riyadh,Saudi Arabia,Gulf
713,neutral,Salt,Jordan,Levant
714,negative,Salt,Jordan,Levant
715,neutral,Salt,Jordan,Levant
716,neutral,Salt,Jordan,Levant
717,neutral,Riyadh,Saudi Arabia,Gulf
718,neutral,Riyadh,Saudi Arabia,Gulf
719,neutral,Riyadh,Saudi Arabia,Gulf
720,neutral,Salt,Jordan,Levant
721,neutral,Riyadh,Saudi Arabia,Gulf
722,neutral,Salt,Jordan,Levant
723,negative,Riyadh,Saudi Arabia,Gulf
724,neutral,Salt,Jordan,Levant
725,neutral,Salt,Saudi Arabia,Gulf
726,neutral,Riyadh,Saudi Arabia,Gulf
727,neutral,Riyadh,Saudi Arabia,Gulf
728,negative,Aleppo,Syria,Levant
729,negative,Riyadh,Saudi Arabia,Gulf
730,neutral,Salt,Jordan,Levant
731,neutral,Salt,Jordan,Levant
732,neutral,Salt,Jordan,Levant
733,neutral,Salt,Jordan,Levant
734,neutral,Riyadh,Saudi Arabia,Gulf
735,neutral,Riyadh,Saudi Arabia,Gulf
736,neutral,Aleppo,Syria,Levant
737,neutral,Salt,Jordan,Levant
738,negative,Riyadh,Saudi Arabia,Gulf
739,neutral,Salt,Jordan,Levant
740,positive,Salt,Jordan,Levant
741,negative,Riyadh,Saudi Arabia,Gulf
742,negative,Rabat,Morocco,Maghreb
743,negative,Jeddha,Saudi Arabia,Gulf
744,negative,Riyadh,Saudi Arabia,Gulf
745,neutral,Salt,Jordan,Levant
746,neutral,Riyadh,Saudi Arabia,Gulf
747,neutral,Riyadh,Saudi Arabia,Gulf
748,neutral,Salt,Jordan,Levant
749,neutral,Riyadh,Saudi Arabia,Gulf
750,neutral,Salt,Jordan,Levant
751,neutral,Riyadh,Saudi Arabia,Gulf
752,neutral,Salt,Jordan,Levant
753,negative,Salt,Jordan,Levant
754,negative,Salt,Jordan,Levant
755,negative,Riyadh,Saudi Arabia,Gulf
756,neutral,Riyadh,Saudi Arabia,Gulf
757,negative,Riyadh,Saudi Arabia,Gulf
758,neutral,Jeddha,Saudi Arabia,Gulf
759,positive,Riyadh,Saudi Arabia,Gulf
760,neutral,Riyadh,Saudi Arabia,Gulf
761,neutral,Salt,Jordan,Levant
762,negative,Riyadh,Saudi Arabia,Gulf
763,negative,Riyadh,Saudi Arabia,Gulf
764,neutral,Salt,Jordan,Levant
765,neutral,Jeddha,Saudi Arabia,Gulf
766,neutral,Riyadh,Saudi Arabia,Gulf
767,neutral,Riyadh,Saudi Arabia,Gulf
768,positive,Salt,Jordan,Levant
769,neutral,Riyadh,Saudi Arabia,Gulf
770,negative,Salt,Jordan,Levant
771,neutral,Riyadh,Saudi Arabia,Gulf
772,positive,Khartoum,Sudan,Nile Basin
773,negative,Salt,Jordan,Levant
774,neutral,Salt,Jordan,Levant
775,neutral,Salt,Jordan,Levant
776,positive,Riyadh,Saudi Arabia,Gulf
777,negative,Rabat,Morocco,Maghreb
778,neutral,Jeddha,Saudi Arabia,Gulf
779,negative,Riyadh,Saudi Arabia,Gulf
780,neutral,Riyadh,Saudi Arabia,Gulf
781,neutral,Riyadh,Saudi Arabia,Gulf
782,neutral,Salt,Jordan,Levant
783,neutral,Salt,Jordan,Levant
784,negative,Riyadh,Saudi Arabia,Gulf
785,neutral,Salt,Jordan,Levant
786,neutral,Riyadh,Saudi Arabia,Gulf
787,negative,Riyadh,Saudi Arabia,Gulf
788,neutral,Riyadh,Saudi Arabia,Gulf
789,neutral,Riyadh,Saudi Arabia,Gulf
790,negative,Riyadh,Saudi Arabia,Gulf
791,neutral,Salt,Jordan,Levant
792,neutral,Salt,Jordan,Levant
793,neutral,Salt,Jordan,Levant
794,negative,Riyadh,Saudi Arabia,Gulf
795,negative,Riyadh,Saudi Arabia,Gulf
796,neutral,Riyadh,Saudi Arabia,Gulf
797,neutral,Jeddha,Saudi Arabia,Gulf
798,neutral,Riyadh,Saudi Arabia,Gulf
799,neutral,Riyadh,Saudi Arabia,Gulf
800,positive,Riyadh,Saudi Arabia,Gulf
801,neutral,Salt,Jordan,Levant
802,neutral,Riyadh,Saudi Arabia,Gulf
803,positive,Riyadh,Saudi Arabia,Gulf
804,neutral,Jeddha,Saudi Arabia,Gulf
805,negative,Riyadh,Saudi Arabia,Gulf
806,negative,Riyadh,Saudi Arabia,Gulf
807,neutral,Riyadh,Saudi Arabia,Gulf
808,neutral,Salt,Jordan,Levant
809,neutral,Jeddha,Saudi Arabia,Levant
810,neutral,Riyadh,Saudi Arabia,Gulf
811,negative,Salt,Jordan,Levant
812,negative,Riyadh,Saudi Arabia,Gulf
813,neutral,Riyadh,Saudi Arabia,Gulf
814,neutral,Salt,Jordan,Levant
815,neutral,Riyadh,Saudi Arabia,Gulf
816,negative,Jeddha,Saudi Arabia,Gulf
817,neutral,Riyadh,Saudi Arabia,Gulf
818,negative,Aleppo,Syria,Levant
819,negative,Salt,Jordan,Levant
820,negative,Riyadh,Saudi Arabia,Gulf
821,negative,Riyadh,Saudi Arabia,Gulf
822,negative,Rabat,Morocco,Maghreb
823,neutral,Riyadh,Saudi Arabia,Gulf
824,negative,Salt,Jordan,Levant
825,negative,Riyadh,Saudi Arabia,Gulf
826,neutral,Riyadh,Saudi Arabia,Gulf
827,negative,Riyadh,Saudi Arabia,Gulf
828,negative,Jeddha,Saudi Arabia,Levant
829,neutral,Riyadh,Saudi Arabia,Gulf
830,neutral,Riyadh,Saudi Arabia,Gulf
831,neutral,Riyadh,Saudi Arabia,Gulf
832,neutral,Jeddha,Saudi Arabia,Gulf
833,neutral,Riyadh,Saudi Arabia,Gulf
834,neutral,Khartoum,Sudan,Nile Basin
835,negative,Riyadh,Saudi Arabia,Gulf
836,neutral,Riyadh,Saudi Arabia,Gulf
837,neutral,Riyadh,Saudi Arabia,Gulf
838,neutral,Riyadh,Saudi Arabia,Gulf
839,neutral,Jeddha,Saudi Arabia,Gulf
840,neutral,Riyadh,Saudi Arabia,Gulf
841,neutral,Riyadh,Saudi Arabia,Gulf
842,neutral,Riyadh,Saudi Arabia,Gulf
843,negative,Riyadh,Saudi Arabia,Gulf
844,neutral,Riyadh,Saudi Arabia,Gulf
845,neutral,Riyadh,Saudi Arabia,Gulf
846,positive,Riyadh,Saudi Arabia,Gulf
847,positive,Salt,Saudi Arabia,Gulf
848,neutral,Riyadh,Saudi Arabia,Gulf
849,neutral,Riyadh,Saudi Arabia,Gulf
850,neutral,Salt,Jordan,Levant
851,neutral,Salt,Jordan,Levant
852,neutral,Salt,Jordan,Levant
853,neutral,Riyadh,Saudi Arabia,Gulf
854,neutral,Riyadh,Saudi Arabia,Gulf
855,neutral,Salt,Jordan,Levant
856,neutral,Riyadh,Saudi Arabia,Gulf
857,neutral,Riyadh,Saudi Arabia,Gulf
858,neutral,Salt,Jordan,Levant
859,negative,Salt,Jordan,Levant
860,negative,Salt,Jordan,Levant
861,negative,Riyadh,Saudi Arabia,Gulf
862,negative,Jeddha,Saudi Arabia,Gulf
863,neutral,Riyadh,Saudi Arabia,Gulf
864,neutral,Khartoum,Sudan,Nile Basin
865,negative,Riyadh,Saudi Arabia,Gulf
866,neutral,Riyadh,Saudi Arabia,Gulf
867,negative,Riyadh,Saudi Arabia,Gulf
868,negative,Riyadh,Saudi Arabia,Gulf
869,negative,Khartoum,Sudan,Nile Basin
870,negative,Riyadh,Saudi Arabia,Gulf
871,neutral,Riyadh,Saudi Arabia,Gulf
872,neutral,Riyadh,Saudi Arabia,Gulf
873,negative,Khartoum,Sudan,Nile Basin
874,neutral,Jeddha,Saudi Arabia,Gulf
875,neutral,Riyadh,Saudi Arabia,Gulf
876,neutral,Riyadh,Saudi Arabia,Gulf
877,negative,Riyadh,Saudi Arabia,Gulf
878,negative,Riyadh,Saudi Arabia,Gulf
879,neutral,Salt,Jordan,Levant
880,negative,Riyadh,Saudi Arabia,Gulf
881,neutral,Riyadh,Saudi Arabia,Gulf
882,negative,Jeddha,Saudi Arabia,Levant
883,neutral,Riyadh,Saudi Arabia,Gulf
884,neutral,Riyadh,Saudi Arabia,Gulf
885,neutral,Riyadh,Saudi Arabia,Gulf
886,negative,Riyadh,Saudi Arabia,Gulf
887,neutral,Riyadh,Saudi Arabia,Gulf
888,neutral,Riyadh,Saudi Arabia,Gulf
889,negative,Jeddha,Saudi Arabia,Gulf
890,neutral,Salt,Saudi Arabia,Gulf
891,neutral,Riyadh,Saudi Arabia,Gulf
892,neutral,Salt,Jordan,Levant
893,neutral,Riyadh,Saudi Arabia,Gulf
894,neutral,Riyadh,Saudi Arabia,Gulf
895,neutral,Rabat,Morocco,Maghreb
896,neutral,Riyadh,Saudi Arabia,Gulf
897,neutral,Riyadh,Saudi Arabia,Gulf
898,neutral,Salt,Jordan,Levant
899,neutral,Salt,Jordan,Levant
900,neutral,Riyadh,Saudi Arabia,Gulf
901,neutral,Riyadh,Saudi Arabia,Gulf
902,negative,Salt,Jordan,Levant
903,negative,Riyadh,Saudi Arabia,Gulf
904,negative,Jeddha,Saudi Arabia,Gulf
905,negative,Riyadh,Saudi Arabia,Gulf
906,neutral,Riyadh,Saudi Arabia,Gulf
907,neutral,Riyadh,Saudi Arabia,Gulf
908,neutral,Riyadh,Saudi Arabia,Gulf
909,neutral,Riyadh,Saudi Arabia,Gulf
910,neutral,Riyadh,Saudi Arabia,Gulf
911,neutral,Riyadh,Saudi Arabia,Gulf
912,neutral,Riyadh,Saudi Arabia,Gulf
913,neutral,Riyadh,Saudi Arabia,Gulf
914,negative,Riyadh,Saudi Arabia,Gulf
915,neutral,Riyadh,Saudi Arabia,Gulf
916,negative,Jeddha,Saudi Arabia,Gulf
917,negative,Riyadh,Saudi Arabia,Gulf
918,negative,Riyadh,Saudi Arabia,Gulf
919,negative,Salt,Jordan,Levant
920,neutral,Riyadh,Saudi Arabia,Gulf
921,negative,Jeddha,Saudi Arabia,Gulf
922,negative,Riyadh,Saudi Arabia,Gulf
923,neutral,Riyadh,Saudi Arabia,Gulf
924,negative,Jeddha,Saudi Arabia,Gulf
925,neutral,Jeddha,Saudi Arabia,Gulf
926,negative,Salt,Jordan,Levant
927,neutral,Salt,Jordan,Levant
928,negative,Jeddha,Saudi Arabia,Gulf
929,negative,Riyadh,Saudi Arabia,Gulf
930,neutral,Riyadh,Saudi Arabia,Gulf
931,neutral,Riyadh,Saudi Arabia,Gulf
932,negative,Riyadh,Saudi Arabia,Gulf
933,neutral,Riyadh,Saudi Arabia,Gulf
934,positive,Riyadh,Saudi Arabia,Gulf
935,negative,Riyadh,Saudi Arabia,Gulf
936,neutral,Riyadh,Saudi Arabia,Gulf
937,neutral,Riyadh,Saudi Arabia,Gulf
938,neutral,Salt,Jordan,Levant
939,neutral,Riyadh,Saudi Arabia,Gulf
940,neutral,Riyadh,Saudi Arabia,Gulf
941,neutral,Riyadh,Saudi Arabia,Gulf
942,negative,Riyadh,Saudi Arabia,Gulf
943,neutral,Riyadh,Saudi Arabia,Gulf
944,neutral,Jeddha,Saudi Arabia,Gulf
945,neutral,Riyadh,Saudi Arabia,Gulf
946,neutral,Riyadh,Saudi Arabia,Gulf
947,neutral,Riyadh,Saudi Arabia,Gulf
948,neutral,Jeddha,Saudi Arabia,Gulf
949,neutral,Salt,Jordan,Levant
950,negative,Riyadh,Saudi Arabia,Gulf
951,negative,Riyadh,Saudi Arabia,Gulf
952,negative,Riyadh,Saudi Arabia,Gulf
953,neutral,Riyadh,Saudi Arabia,Gulf
954,negative,Salt,Jordan,Levant
955,negative,Salt,Jordan,Levant
956,neutral,Aleppo,Syria,Levant
957,negative,Riyadh,Saudi Arabia,Gulf
958,negative,Riyadh,Saudi Arabia,Gulf
959,negative,Jeddha,Saudi Arabia,Levant
960,negative,Salt,Jordan,Levant
961,neutral,Salt,Saudi Arabia,Gulf
962,negative,Riyadh,Saudi Arabia,Gulf
963,negative,Riyadh,Saudi Arabia,Gulf
964,positive,Riyadh,Saudi Arabia,Gulf
965,neutral,Jeddha,Saudi Arabia,Gulf
966,neutral,Riyadh,Saudi Arabia,Gulf
967,neutral,Riyadh,Saudi Arabia,Gulf
968,neutral,Riyadh,Saudi Arabia,Gulf
969,negative,Riyadh,Saudi Arabia,Gulf
970,neutral,Riyadh,Saudi Arabia,Gulf
971,negative,Jeddha,Saudi Arabia,Gulf
972,neutral,Salt,Jordan,Levant
973,negative,Riyadh,Saudi Arabia,Gulf
974,neutral,Riyadh,Saudi Arabia,Gulf
975,negative,Salt,Jordan,Levant
976,positive,Riyadh,Saudi Arabia,Gulf
977,neutral,Jeddha,Saudi Arabia,Gulf
978,neutral,Salt,Jordan,Levant
979,negative,Riyadh,Saudi Arabia,Gulf
980,neutral,Salt,Jordan,Levant
981,neutral,Riyadh,Saudi Arabia,Gulf
982,negative,Jeddha,Saudi Arabia,Gulf
983,neutral,Salt,Saudi Arabia,Gulf
984,neutral,Riyadh,Saudi Arabia,Gulf
985,neutral,Riyadh,Saudi Arabia,Gulf
986,neutral,Rabat,Morocco,Maghreb
987,neutral,Riyadh,Saudi Arabia,Gulf
988,neutral,Salt,Jordan,Levant
989,neutral,Riyadh,Saudi Arabia,Gulf
990,negative,Riyadh,Saudi Arabia,Gulf
991,negative,Riyadh,Saudi Arabia,Gulf
992,neutral,Riyadh,Saudi Arabia,Gulf
993,neutral,Riyadh,Saudi Arabia,Gulf
994,negative,Riyadh,Saudi Arabia,Gulf
995,negative,Jeddha,Saudi Arabia,Gulf
996,neutral,Riyadh,Saudi Arabia,Gulf
997,neutral,Riyadh,Saudi Arabia,Gulf
998,negative,Riyadh,Saudi Arabia,Gulf
999,neutral,Salt,Jordan,Levant
1000,negative,Riyadh,Saudi Arabia,Gulf
1001,negative,Riyadh,Saudi Arabia,Gulf
1002,negative,Salt,Jordan,Levant
1003,neutral,Riyadh,Saudi Arabia,Gulf
1004,neutral,Riyadh,Saudi Arabia,Gulf
1005,neutral,Riyadh,Saudi Arabia,Gulf
1006,negative,Salt,Jordan,Levant
1007,neutral,Riyadh,Saudi Arabia,Gulf
1008,neutral,Riyadh,Saudi Arabia,Gulf
1009,neutral,Riyadh,Saudi Arabia,Gulf
1010,neutral,Riyadh,Saudi Arabia,Gulf
1011,neutral,Riyadh,Saudi Arabia,Gulf
1012,negative,Salt,Jordan,Levant
1013,negative,Riyadh,Saudi Arabia,Gulf
1014,neutral,Riyadh,Saudi Arabia,Gulf
1015,neutral,Salt,Saudi Arabia,Gulf
1016,neutral,Riyadh,Saudi Arabia,Gulf
1017,neutral,Riyadh,Saudi Arabia,Gulf
1018,neutral,Riyadh,Saudi Arabia,Gulf
1019,negative,Riyadh,Saudi Arabia,Gulf
1020,neutral,Riyadh,Saudi Arabia,Gulf
1021,neutral,Riyadh,Saudi Arabia,Gulf
1022,neutral,Salt,Jordan,Levant
1023,neutral,Riyadh,Saudi Arabia,Gulf
1024,negative,Riyadh,Saudi Arabia,Gulf
1025,negative,Riyadh,Saudi Arabia,Gulf
1026,negative,Riyadh,Saudi Arabia,Gulf
1027,neutral,Salt,Jordan,Levant
1028,neutral,Salt,Saudi Arabia,Gulf
1029,neutral,Riyadh,Saudi Arabia,Gulf
1030,negative,Salt,Jordan,Levant
1031,negative,Salt,Jordan,Levant
1032,neutral,Riyadh,Saudi Arabia,Gulf
1033,neutral,Riyadh,Saudi Arabia,Gulf
1034,neutral,Riyadh,Saudi Arabia,Gulf
1035,neutral,Riyadh,Saudi Arabia,Gulf
1036,neutral,Salt,Saudi Arabia,Gulf
1037,neutral,Salt,Saudi Arabia,Gulf
1038,neutral,Salt,Saudi Arabia,Gulf
1039,neutral,Riyadh,Saudi Arabia,Gulf
1040,neutral,Riyadh,Saudi Arabia,Gulf
1041,neutral,Riyadh,Saudi Arabia,Gulf
1042,neutral,Riyadh,Saudi Arabia,Gulf
1043,neutral,Riyadh,Saudi Arabia,Gulf
1044,neutral,Riyadh,Saudi Arabia,Gulf
1045,neutral,Riyadh,Saudi Arabia,Gulf
1046,neutral,Salt,Saudi Arabia,Gulf
1047,neutral,Riyadh,Saudi Arabia,Gulf
1048,negative,Riyadh,Saudi Arabia,Gulf
1049,negative,Riyadh,Saudi Arabia,Gulf
1050,neutral,Riyadh,Saudi Arabia,Gulf
1051,negative,Riyadh,Saudi Arabia,Gulf
1052,neutral,Riyadh,Saudi Arabia,Gulf
1053,neutral,Riyadh,Saudi Arabia,Gulf
1054,neutral,Riyadh,Saudi Arabia,Gulf
1055,positive,Salt,Jordan,Levant
1056,neutral,Riyadh,Saudi Arabia,Gulf
1057,neutral,Riyadh,Saudi Arabia,Gulf
1058,neutral,Jeddha,Saudi Arabia,Gulf
1059,negative,Riyadh,Saudi Arabia,Gulf
1060,negative,Riyadh,Saudi Arabia,Gulf
1061,neutral,Salt,Jordan,Levant
1062,neutral,Riyadh,Saudi Arabia,Gulf
1063,neutral,Riyadh,Saudi Arabia,Gulf
1064,neutral,Jeddha,Saudi Arabia,Gulf
1065,neutral,Salt,Jordan,Levant
1066,neutral,Riyadh,Saudi Arabia,Gulf
1067,negative,Riyadh,Saudi Arabia,Gulf
1068,neutral,Salt,Jordan,Levant
1069,neutral,Riyadh,Saudi Arabia,Gulf
1070,neutral,Salt,Jordan,Levant
1071,neutral,Riyadh,Saudi Arabia,Gulf
1072,neutral,Aleppo,Syria,Levant
1073,neutral,Khartoum,Sudan,Nile Basin
1074,positive,Riyadh,Saudi Arabia,Gulf
1075,negative,Riyadh,Saudi Arabia,Gulf
1076,neutral,Salt,Jordan,Levant
1077,neutral,Riyadh,Saudi Arabia,Gulf
1078,negative,Khartoum,Sudan,Nile Basin
1079,neutral,Riyadh,Saudi Arabia,Gulf
1080,negative,Riyadh,Saudi Arabia,Gulf
1081,negative,Salt,Jordan,Levant
1082,negative,Riyadh,Saudi Arabia,Gulf
1083,negative,Jeddha,Saudi Arabia,Gulf
1084,neutral,Jeddha,Saudi Arabia,Gulf
1085,negative,Riyadh,Saudi Arabia,Gulf
1086,negative,Riyadh,Saudi Arabia,Gulf
1087,negative,Riyadh,Saudi Arabia,Gulf
1088,negative,Jeddha,Saudi Arabia,Levant
1089,neutral,Jeddha,Saudi Arabia,Gulf
1090,neutral,Jeddha,Saudi Arabia,Gulf
1091,neutral,Riyadh,Saudi Arabia,Gulf
1092,negative,Riyadh,Saudi Arabia,Gulf
1093,negative,Riyadh,Saudi Arabia,Gulf
1094,neutral,Riyadh,Saudi Arabia,Gulf
1095,negative,Riyadh,Saudi Arabia,Gulf
1096,neutral,Riyadh,Saudi Arabia,Gulf
1097,negative,Riyadh,Saudi Arabia,Gulf
1098,neutral,Riyadh,Saudi Arabia,Gulf
1099,negative,Riyadh,Saudi Arabia,Gulf
1100,neutral,Riyadh,Saudi Arabia,Gulf
1101,positive,Riyadh,Saudi Arabia,Gulf
1102,neutral,Riyadh,Saudi Arabia,Gulf
1103,neutral,Jeddha,Saudi Arabia,Gulf
1104,neutral,Jeddha,Saudi Arabia,Gulf
1105,neutral,Riyadh,Saudi Arabia,Gulf
1106,neutral,Riyadh,Saudi Arabia,Gulf
1107,neutral,Jeddha,Saudi Arabia,Gulf
1108,neutral,Khartoum,Sudan,Nile Basin
1109,neutral,Riyadh,Saudi Arabia,Gulf
1110,negative,Salt,Jordan,Levant
1111,neutral,Riyadh,Saudi Arabia,Gulf
1112,negative,Riyadh,Saudi Arabia,Gulf
1113,neutral,Salt,Jordan,Levant
1114,neutral,Riyadh,Saudi Arabia,Gulf
1115,negative,Riyadh,Saudi Arabia,Gulf
1116,positive,Riyadh,Saudi Arabia,Gulf
1117,negative,Khartoum,Sudan,Nile Basin
1118,negative,Rabat,Morocco,Maghreb
1119,neutral,Salt,Jordan,Levant
1120,neutral,Jeddha,Saudi Arabia,Gulf
1121,neutral,Riyadh,Saudi Arabia,Gulf
1122,negative,Riyadh,Saudi Arabia,Gulf
1123,negative,Riyadh,Saudi Arabia,Gulf
1124,neutral,Riyadh,Saudi Arabia,Gulf
1125,neutral,Riyadh,Saudi Arabia,Gulf
1126,negative,Jeddha,Saudi Arabia,Levant
1127,neutral,Riyadh,Saudi Arabia,Gulf
1128,neutral,Riyadh,Saudi Arabia,Gulf
1129,neutral,Salt,Jordan,Levant
1130,negative,Khartoum,Sudan,Nile Basin
1131,negative,Riyadh,Saudi Arabia,Gulf
1132,negative,Riyadh,Saudi Arabia,Gulf
1133,neutral,Riyadh,Saudi Arabia,Gulf
1134,negative,Jeddha,Saudi Arabia,Gulf
1135,neutral,Riyadh,Saudi Arabia,Gulf
1136,negative,Jeddha,Saudi Arabia,Gulf
1137,positive,Salt,Jordan,Levant
1138,neutral,Riyadh,Saudi Arabia,Gulf
1139,negative,Rabat,Morocco,Maghreb
1140,negative,Riyadh,Saudi Arabia,Gulf
1141,positive,Rabat,Morocco,Maghreb
1142,negative,Riyadh,Saudi Arabia,Gulf
1143,neutral,Riyadh,Saudi Arabia,Gulf
1144,neutral,Salt,Jordan,Levant
1145,neutral,Salt,Jordan,Levant
1146,neutral,Riyadh,Saudi Arabia,Gulf
1147,neutral,Riyadh,Saudi Arabia,Gulf
1148,neutral,Riyadh,Saudi Arabia,Gulf
