,sentiment,city,country,region
0,negative,Salt,Jordan,Levant
1,neutral,Riyadh,Saudi Arabia,Gulf
2,neutral,Amman,Syria,Levant
3,neutral,Riyadh,Saudi Arabia,Gulf
4,negative,Salt,Jordan,Levant
5,negative,Riyadh,Saudi Arabia,Gulf
6,negative,Salt,Jordan,Levant
7,negative,Salt,Jordan,Levant
8,negative,Riyadh,Saudi Arabia,Gulf
9,neutral,Riyadh,Saudi Arabia,Gulf
10,neutral,Salt,Saudi Arabia,Gulf
11,neutral,Riyadh,Saudi Arabia,Gulf
12,neutral,Riyadh,Saudi Arabia,Gulf
13,neutral,Salt,Jordan,Levant
14,negative,Riyadh,Saudi Arabia,Gulf
15,negative,Riyadh,Saudi Arabia,Gulf
16,neutral,Jeddha,Saudi Arabia,Gulf
17,neutral,Salt,Jordan,Levant
18,neutral,Salt,Jordan,Levant
19,positive,Riyadh,Saudi Arabia,Gulf
20,negative,Jeddha,Saudi Arabia,Levant
21,neutral,Salt,Jordan,Levant
22,negative,Salt,Jordan,Levant
23,neutral,Jeddha,Saudi Arabia,Levant
24,negative,Salt,Jordan,Levant
25,neutral,Riyadh,Saudi Arabia,Gulf
26,neutral,Riyadh,Saudi Arabia,Gulf
27,neutral,Riyadh,Saudi Arabia,Gulf
28,positive,Salt,Jordan,Levant
29,neutral,Riyadh,Saudi Arabia,Gulf
30,neutral,Salt,Jordan,Levant
31,neutral,Riyadh,Saudi Arabia,Gulf
32,negative,Riyadh,Saudi Arabia,Gulf
33,neutral,Riyadh,Saudi Arabia,Gulf
34,negative,Riyadh,Saudi Arabia,Gulf
35,neutral,Riyadh,Saudi Arabia,Gulf
36,neutral,Jeddha,Saudi Arabia,Gulf
37,neutral,Riyadh,Saudi Arabia,Gulf
38,negative,Jeddha,Saudi Arabia,Gulf
39,negative,Salt,Saudi Arabia,Gulf
40,neutral,Salt,Jordan,Levant
41,neutral,Jeddha,Saudi Arabia,Gulf
42,negative,Salt,Jordan,Levant
43,negative,Riyadh,Saudi Arabia,Gulf
44,negative,Salt,Jordan,Levant
45,negative,Riyadh,Saudi Arabia,Gulf
46,neutral,Riyadh,Saudi Arabia,Gulf
47,negative,Riyadh,Saudi Arabia,Gulf
48,neutral,Khartoum,Sudan,Nile Basin
49,neutral,Khartoum,Sudan,Nile Basin
50,neutral,Khartoum,Sudan,Nile Basin
51,neutral,Khartoum,Sudan,Nile Basin
52,neutral,Khartoum,Sudan,Nile Basin
53,negative,Jeddha,Saudi Arabia,Gulf
54,neutral,Riyadh,Saudi Arabia,Gulf
55,neutral,Riyadh,Saudi Arabia,Gulf
56,neutral,Salt,Jordan,Levant
57,neutral,Riyadh,Saudi Arabia,Gulf
58,negative,Jeddha,Saudi Arabia,Gulf
59,negative,Aleppo,Syria,Levant
60,neutral,Khartoum,Sudan,Nile Basin
61,negative,Salt,Jordan,Levant
62,neutral,Khartoum,Sudan,Nile Basin
63,neutral,Riyadh,Saudi Arabia,Gulf
64,neutral,Khartoum,Sudan,Nile Basin
65,neutral,Khartoum,Sudan,Nile Basin
66,neutral,Riyadh,Saudi Arabia,Gulf
67,negative,Aleppo,Syria,Levant
68,negative,Riyadh,Saudi Arabia,Gulf
69,neutral,Khartoum,Sudan,Nile Basin
70,neutral,Riyadh,Saudi Arabia,Gulf
71,neutral,Riyadh,Saudi Arabia,Gulf
72,negative,Riyadh,Saudi Arabia,Gulf
73,negative,Riyadh,Saudi Arabia,Gulf
74,negative,Riyadh,Saudi Arabia,Gulf
75,negative,Riyadh,Saudi Arabia,Gulf
76,positive,Jeddha,Saudi Arabia,Gulf
77,neutral,Khartoum,Sudan,Nile Basin
78,neutral,Jeddha,Saudi Arabia,Gulf
79,positive,Jeddha,Saudi Arabia,Gulf
80,negative,Riyadh,Saudi Arabia,Gulf
81,negative,Riyadh,Saudi Arabia,Gulf
82,negative,Riyadh,Saudi Arabia,Gulf
83,neutral,Khartoum,Sudan,Nile Basin
84,negative,Riyadh,Saudi Arabia,Gulf
85,negative,Riyadh,Saudi Arabia,Gulf
86,negative,Riyadh,Saudi Arabia,Gulf
87,negative,Riyadh,Saudi Arabia,Gulf
88,neutral,Khartoum,Sudan,Nile Basin
89,negative,Riyadh,Saudi Arabia,Gulf
90,negative,Salt,Jordan,Levant
91,neutral,Riyadh,Saudi Arabia,Gulf
92,negative,Riyadh,Saudi Arabia,Gulf
93,neutral,Riyadh,Saudi Arabia,Gulf
94,neutral,Khartoum,Sudan,Nile Basin
95,negative,Riyadh,Saudi Arabia,Gulf
96,neutral,Jeddha,Saudi Arabia,Gulf
97,neutral,Khartoum,Sudan,Nile Basin
98,neutral,Jeddha,Saudi Arabia,Gulf
99,negative,Riyadh,Saudi Arabia,Gulf
100,neutral,Riyadh,Saudi Arabia,Gulf
101,neutral,Riyadh,Saudi Arabia,Gulf
102,neutral,Khartoum,Sudan,Nile Basin
103,negative,Riyadh,Saudi Arabia,Gulf
104,negative,Riyadh,Saudi Arabia,Gulf
105,neutral,Khartoum,Sudan,Nile Basin
106,negative,Riyadh,Saudi Arabia,Gulf
107,neutral,Jeddha,Saudi Arabia,Gulf
108,negative,Riyadh,Saudi Arabia,Gulf
109,negative,Riyadh,Saudi Arabia,Gulf
110,negative,Riyadh,Saudi Arabia,Gulf
111,negative,Riyadh,Saudi Arabia,Gulf
112,negative,Riyadh,Saudi Arabia,Gulf
113,neutral,Salt,Jordan,Levant
114,neutral,Salt,Jordan,Levant
115,neutral,Salt,Jordan,Levant
116,neutral,Salt,Jordan,Levant
117,negative,Riyadh,Saudi Arabia,Gulf
118,neutral,Salt,Jordan,Levant
119,negative,Riyadh,Saudi Arabia,Gulf
120,neutral,Riyadh,Saudi Arabia,Gulf
121,neutral,Salt,Jordan,Levant
122,neutral,Salt,Jordan,Levant
123,negative,Salt,Jordan,Levant
124,negative,Riyadh,Saudi Arabia,Gulf
125,negative,Riyadh,Saudi Arabia,Gulf
126,neutral,Jeddha,Saudi Arabia,Gulf
127,negative,Jeddha,Saudi Arabia,Gulf
128,neutral,Jeddha,Saudi Arabia,Gulf
129,neutral,Riyadh,Saudi Arabia,Gulf
130,negative,Jeddha,Saudi Arabia,Gulf
131,negative,Jeddha,Saudi Arabia,Gulf
132,neutral,Riyadh,Saudi Arabia,Gulf
133,negative,Jeddha,Saudi Arabia,Gulf
134,neutral,Riyadh,Saudi Arabia,Gulf
135,neutral,Riyadh,Saudi Arabia,Gulf
136,negative,Riyadh,Saudi Arabia,Gulf
137,neutral,Salt,Saudi Arabia,Gulf
138,negative,Jeddha,Saudi Arabia,Gulf
139,negative,Riyadh,Saudi Arabia,Gulf
140,negative,Riyadh,Saudi Arabia,Gulf
141,neutral,Riyadh,Saudi Arabia,Gulf
142,negative,Riyadh,Saudi Arabia,Gulf
143,neutral,Salt,Jordan,Levant
144,negative,Salt,Jordan,Levant
145,negative,Riyadh,Saudi Arabia,Gulf
146,negative,Riyadh,Saudi Arabia,Gulf
147,negative,Riyadh,Saudi Arabia,Gulf
148,neutral,Riyadh,Saudi Arabia,Gulf
149,negative,Riyadh,Saudi Arabia,Gulf
150,negative,Riyadh,Saudi Arabia,Gulf
151,positive,Riyadh,Saudi Arabia,Gulf
152,positive,Jeddha,Saudi Arabia,Gulf
153,positive,Riyadh,Saudi Arabia,Gulf
154,negative,Riyadh,Saudi Arabia,Gulf
155,negative,Riyadh,Saudi Arabia,Gulf
156,positive,Salt,Jordan,Levant
157,positive,Salt,Jordan,Levant
158,positive,Jeddha,Saudi Arabia,Gulf
159,neutral,Riyadh,Saudi Arabia,Gulf
160,positive,Riyadh,Saudi Arabia,Gulf
161,neutral,Riyadh,Saudi Arabia,Gulf
162,positive,Riyadh,Saudi Arabia,Gulf
163,negative,Riyadh,Saudi Arabia,Gulf
164,positive,Riyadh,Saudi Arabia,Gulf
165,negative,Jeddha,Saudi Arabia,Gulf
166,neutral,Riyadh,Saudi Arabia,Gulf
167,neutral,Jeddha,Saudi Arabia,Levant
168,negative,Riyadh,Saudi Arabia,Gulf
169,neutral,Jeddha,Saudi Arabia,Gulf
170,neutral,Salt,Jordan,Levant
171,negative,Riyadh,Saudi Arabia,Gulf
172,negative,Salt,Jordan,Levant
173,negative,Riyadh,Saudi Arabia,Gulf
174,negative,Riyadh,Saudi Arabia,Gulf
175,negative,Riyadh,Saudi Arabia,Gulf
176,positive,Rabat,Morocco,Maghreb
177,negative,Riyadh,Saudi Arabia,Gulf
178,negative,Riyadh,Saudi Arabia,Gulf
179,neutral,Riyadh,Saudi Arabia,Gulf
180,neutral,Riyadh,Saudi Arabia,Gulf
181,negative,Salt,Saudi Arabia,Gulf
182,neutral,Jeddha,Saudi Arabia,Gulf
183,negative,Riyadh,Saudi Arabia,Gulf
184,neutral,Khartoum,Sudan,Nile Basin
185,negative,Riyadh,Saudi Arabia,Gulf
186,negative,Salt,Jordan,Levant
187,positive,Jeddha,Saudi Arabia,Gulf
188,negative,Riyadh,Saudi Arabia,Gulf
189,neutral,Riyadh,Saudi Arabia,Gulf
190,neutral,Jeddha,Saudi Arabia,Levant
191,negative,Riyadh,Saudi Arabia,Gulf
192,negative,Riyadh,Saudi Arabia,Gulf
193,negative,Riyadh,Saudi Arabia,Gulf
194,neutral,Salt,Jordan,Levant
195,negative,Salt,Jordan,Levant
196,neutral,Aleppo,Syria,Levant
197,negative,Riyadh,Saudi Arabia,Gulf
198,positive,Riyadh,Saudi Arabia,Gulf
199,neutral,Riyadh,Saudi Arabia,Gulf
200,neutral,Salt,Jordan,Levant
201,neutral,Jeddha,Saudi Arabia,Gulf
202,neutral,Riyadh,Saudi Arabia,Gulf
203,neutral,Riyadh,Saudi Arabia,Gulf
204,negative,Riyadh,Saudi Arabia,Gulf
205,positive,Salt,Jordan,Levant
206,neutral,Riyadh,Saudi Arabia,Gulf
207,neutral,Riyadh,Saudi Arabia,Gulf
208,neutral,Riyadh,Saudi Arabia,Gulf
209,neutral,Jeddha,Saudi Arabia,Gulf
210,neutral,Riyadh,Saudi Arabia,Gulf
211,positive,Jeddha,Saudi Arabia,Gulf
212,negative,Riyadh,Saudi Arabia,Gulf
213,neutral,Jeddha,Saudi Arabia,Gulf
214,neutral,Riyadh,Saudi Arabia,Gulf
215,neutral,Aleppo,Syria,Levant
216,neutral,Riyadh,Saudi Arabia,Gulf
217,negative,Aleppo,Syria,Levant
218,neutral,Aleppo,Syria,Levant
219,neutral,Jeddha,Saudi Arabia,Gulf
220,neutral,Riyadh,Saudi Arabia,Gulf
221,neutral,Aleppo,Syria,Levant
222,negative,Riyadh,Saudi Arabia,Gulf
223,neutral,Riyadh,Saudi Arabia,Gulf
224,neutral,Aleppo,Syria,Levant
225,neutral,Riyadh,Saudi Arabia,Gulf
226,neutral,Aleppo,Syria,Levant
227,neutral,Riyadh,Saudi Arabia,Gulf
228,neutral,Jeddha,Saudi Arabia,Gulf
229,negative,Riyadh,Saudi Arabia,Gulf
230,neutral,Riyadh,Saudi Arabia,Gulf
231,neutral,Riyadh,Saudi Arabia,Gulf
232,neutral,Riyadh,Saudi Arabia,Gulf
233,neutral,Jeddha,Saudi Arabia,Levant
234,neutral,Riyadh,Saudi Arabia,Gulf
235,negative,Riyadh,Saudi Arabia,Gulf
236,neutral,Salt,Jordan,Levant
237,neutral,Riyadh,Saudi Arabia,Gulf
238,neutral,Jeddha,Saudi Arabia,Gulf
239,positive,Jeddha,Saudi Arabia,Gulf
240,negative,Jeddha,Saudi Arabia,Gulf
241,neutral,Salt,Jordan,Levant
242,neutral,Riyadh,Saudi Arabia,Gulf
243,neutral,Khartoum,Sudan,Nile Basin
244,negative,Jeddha,Saudi Arabia,Gulf
245,neutral,Riyadh,Saudi Arabia,Gulf
246,neutral,Jeddha,Saudi Arabia,Levant
247,neutral,Salt,Jordan,Levant
248,neutral,Riyadh,Saudi Arabia,Gulf
249,negative,Riyadh,Saudi Arabia,Gulf
250,neutral,Riyadh,Saudi Arabia,Gulf
251,neutral,Salt,Jordan,Levant
252,neutral,Riyadh,Saudi Arabia,Gulf
253,negative,Riyadh,Saudi Arabia,Gulf
254,neutral,Salt,Jordan,Levant
255,negative,Riyadh,Saudi Arabia,Gulf
256,negative,Riyadh,Saudi Arabia,Gulf
257,negative,Damascus,Syria,Levant
258,neutral,Riyadh,Saudi Arabia,Gulf
259,negative,Salt,Jordan,Levant
260,neutral,Aleppo,Syria,Levant
261,neutral,Riyadh,Saudi Arabia,Gulf
262,positive,Riyadh,Saudi Arabia,Gulf
263,negative,Riyadh,Saudi Arabia,Gulf
264,negative,Riyadh,Saudi Arabia,Gulf
265,neutral,Riyadh,Saudi Arabia,Gulf
266,negative,Riyadh,Saudi Arabia,Gulf
267,negative,Salt,Jordan,Levant
268,neutral,Riyadh,Saudi Arabia,Gulf
269,neutral,Rabat,Morocco,Maghreb
270,neutral,Riyadh,Saudi Arabia,Gulf
271,positive,Riyadh,Saudi Arabia,Gulf
272,negative,Salt,Jordan,Levant
273,neutral,Riyadh,Saudi Arabia,Gulf
274,negative,Riyadh,Saudi Arabia,Gulf
275,neutral,Aleppo,Syria,Levant
276,neutral,Khartoum,Sudan,Nile Basin
277,neutral,Riyadh,Saudi Arabia,Gulf
278,negative,Salt,Jordan,Levant
279,neutral,Salt,Saudi Arabia,Gulf
280,negative,Salt,Jordan,Levant
281,neutral,Riyadh,Saudi Arabia,Gulf
282,neutral,Khartoum,Sudan,Nile Basin
283,negative,Riyadh,Saudi Arabia,Gulf
284,negative,Riyadh,Saudi Arabia,Gulf
285,neutral,Jeddha,Saudi Arabia,Gulf
286,negative,Jeddha,Saudi Arabia,Gulf
287,neutral,Riyadh,Saudi Arabia,Gulf
288,negative,Riyadh,Saudi Arabia,Gulf
289,negative,Jeddha,Saudi Arabia,Gulf
290,negative,Riyadh,Saudi Arabia,Gulf
291,negative,Riyadh,Saudi Arabia,Gulf
292,neutral,Riyadh,Saudi Arabia,Gulf
293,negative,Riyadh,Saudi Arabia,Gulf
294,neutral,Riyadh,Saudi Arabia,Gulf
295,neutral,Riyadh,Saudi Arabia,Gulf
296,negative,Riyadh,Saudi Arabia,Gulf
297,neutral,Salt,Jordan,Levant
298,neutral,Riyadh,Saudi Arabia,Gulf
299,neutral,Riyadh,Saudi Arabia,Gulf
300,neutral,Riyadh,Saudi Arabia,Gulf
301,neutral,Riyadh,Saudi Arabia,Gulf
302,negative,Riyadh,Saudi Arabia,Gulf
303,negative,Riyadh,Saudi Arabia,Gulf
304,negative,Riyadh,Saudi Arabia,Gulf
305,negative,Riyadh,Saudi Arabia,Gulf
306,neutral,Salt,Jordan,Levant
307,neutral,Riyadh,Saudi Arabia,Gulf
308,negative,Riyadh,Saudi Arabia,Gulf
309,neutral,Jeddha,Saudi Arabia,Gulf
310,neutral,Riyadh,Saudi Arabia,Gulf
311,negative,Salt,Jordan,Levant
312,neutral,Riyadh,Saudi Arabia,Gulf
313,neutral,Salt,Jordan,Levant
314,neutral,Khartoum,Sudan,Nile Basin
315,neutral,Salt,Jordan,Levant
316,negative,Riyadh,Saudi Arabia,Gulf
317,negative,Riyadh,Saudi Arabia,Gulf
318,neutral,Khartoum,Sudan,Nile Basin
319,neutral,Riyadh,Saudi Arabia,Gulf
320,neutral,Riyadh,Saudi Arabia,Gulf
321,negative,Jeddha,Saudi Arabia,Gulf
322,negative,Jeddha,Saudi Arabia,Gulf
323,neutral,Riyadh,Saudi Arabia,Gulf
324,negative,Salt,Saudi Arabia,Gulf
325,neutral,Aleppo,Syria,Levant
326,neutral,Riyadh,Saudi Arabia,Gulf
327,neutral,Riyadh,Saudi Arabia,Gulf
328,neutral,Riyadh,Saudi Arabia,Gulf
329,neutral,Riyadh,Saudi Arabia,Gulf
330,negative,Salt,Saudi Arabia,Gulf
331,neutral,Riyadh,Saudi Arabia,Gulf
332,neutral,Khartoum,Sudan,Nile Basin
333,neutral,Riyadh,Saudi Arabia,Gulf
334,neutral,Riyadh,Saudi Arabia,Gulf
335,neutral,Khartoum,Sudan,Nile Basin
336,neutral,Riyadh,Saudi Arabia,Gulf
337,neutral,Amman,Syria,Levant
338,negative,Salt,Jordan,Levant
339,neutral,Amman,Syria,Levant
340,neutral,Riyadh,Saudi Arabia,Gulf
341,neutral,Riyadh,Saudi Arabia,Gulf
342,neutral,Riyadh,Saudi Arabia,Gulf
343,neutral,Riyadh,Saudi Arabia,Gulf
344,neutral,Riyadh,Saudi Arabia,Gulf
345,negative,Riyadh,Saudi Arabia,Gulf
346,negative,Salt,Jordan,Levant
347,negative,Riyadh,Saudi Arabia,Gulf
348,neutral,Salt,Saudi Arabia,Gulf
349,neutral,Salt,Jordan,Levant
350,negative,Riyadh,Saudi Arabia,Gulf
351,negative,Riyadh,Saudi Arabia,Gulf
352,negative,Riyadh,Saudi Arabia,Gulf
353,neutral,Riyadh,Saudi Arabia,Gulf
354,neutral,Aleppo,Syria,Levant
355,negative,Riyadh,Saudi Arabia,Gulf
356,negative,Riyadh,Saudi Arabia,Gulf
357,negative,Riyadh,Saudi Arabia,Gulf
358,neutral,Khartoum,Sudan,Nile Basin
359,negative,Riyadh,Saudi Arabia,Gulf
360,neutral,Salt,Jordan,Levant
361,negative,Riyadh,Saudi Arabia,Gulf
362,neutral,Jeddha,Saudi Arabia,Levant
363,neutral,Riyadh,Saudi Arabia,Gulf
364,neutral,Riyadh,Saudi Arabia,Gulf
365,negative,Riyadh,Saudi Arabia,Gulf
366,neutral,Riyadh,Saudi Arabia,Gulf
367,negative,Jeddha,Saudi Arabia,Gulf
368,negative,Riyadh,Saudi Arabia,Gulf
369,negative,Riyadh,Saudi Arabia,Gulf
370,negative,Riyadh,Saudi Arabia,Gulf
371,negative,Riyadh,Saudi Arabia,Gulf
372,negative,Riyadh,Saudi Arabia,Gulf
373,negative,Riyadh,Saudi Arabia,Gulf
374,negative,Riyadh,Saudi Arabia,Gulf
375,negative,Riyadh,Saudi Arabia,Gulf
376,negative,Riyadh,Saudi Arabia,Gulf
377,neutral,Khartoum,Sudan,Nile Basin
378,neutral,Jeddha,Saudi Arabia,Gulf
379,neutral,Aleppo,Syria,Levant
380,positive,Riyadh,Saudi Arabia,Gulf
381,negative,Rabat,Morocco,Maghreb
382,neutral,Khartoum,Sudan,Nile Basin
383,neutral,Riyadh,Saudi Arabia,Gulf
384,neutral,Jeddha,Saudi Arabia,Gulf
385,negative,Riyadh,Saudi Arabia,Gulf
386,neutral,Khartoum,Sudan,Nile Basin
387,neutral,Riyadh,Saudi Arabia,Gulf
388,positive,Riyadh,Saudi Arabia,Gulf
389,neutral,Salt,Jordan,Levant
390,neutral,Aleppo,Syria,Levant
391,neutral,Riyadh,Saudi Arabia,Gulf
392,neutral,Riyadh,Saudi Arabia,Gulf
393,negative,Salt,Jordan,Levant
394,neutral,Jeddha,Saudi Arabia,Gulf
395,neutral,Riyadh,Saudi Arabia,Gulf
396,negative,Salt,Jordan,Levant
397,neutral,Riyadh,Saudi Arabia,Gulf
398,neutral,Jeddha,Saudi Arabia,Gulf
399,neutral,Jeddha,Saudi Arabia,Gulf
400,negative,Riyadh,Saudi Arabia,Gulf
401,negative,Riyadh,Saudi Arabia,Gulf
402,negative,Salt,Jordan,Levant
403,neutral,Salt,Jordan,Levant
404,negative,Salt,Jordan,Levant
405,negative,Salt,Jordan,Levant
406,neutral,Riyadh,Saudi Arabia,Gulf
407,neutral,Aleppo,Syria,Levant
408,negative,Salt,Jordan,Levant
409,negative,Riyadh,Saudi Arabia,Gulf
410,negative,Jeddha,Saudi Arabia,Gulf
411,negative,Riyadh,Saudi Arabia,Gulf
412,negative,Jeddha,Saudi Arabia,Gulf
413,negative,Riyadh,Saudi Arabia,Gulf
414,neutral,Riyadh,Saudi Arabia,Gulf
415,neutral,Riyadh,Saudi Arabia,Gulf
416,negative,Salt,Jordan,Levant
417,neutral,Salt,Saudi Arabia,Gulf
418,negative,Riyadh,Saudi Arabia,Gulf
419,negative,Riyadh,Saudi Arabia,Gulf
420,neutral,Riyadh,Saudi Arabia,Gulf
421,negative,Riyadh,Saudi Arabia,Gulf
422,negative,Salt,Jordan,Levant
423,neutral,Riyadh,Saudi Arabia,Gulf
424,negative,Riyadh,Saudi Arabia,Gulf
425,negative,Salt,Jordan,Levant
426,neutral,Riyadh,Saudi Arabia,Gulf
427,negative,Riyadh,Saudi Arabia,Gulf
428,negative,Riyadh,Saudi Arabia,Gulf
429,negative,Riyadh,Saudi Arabia,Gulf
430,negative,Riyadh,Saudi Arabia,Gulf
431,neutral,Salt,Jordan,Levant
432,neutral,Salt,Jordan,Levant
433,neutral,Riyadh,Saudi Arabia,Gulf
434,neutral,Riyadh,Saudi Arabia,Gulf
435,negative,Riyadh,Saudi Arabia,Gulf
436,negative,Riyadh,Saudi Arabia,Gulf
437,negative,Salt,Jordan,Levant
438,neutral,Riyadh,Saudi Arabia,Gulf
439,neutral,Riyadh,Saudi Arabia,Gulf
440,negative,Riyadh,Saudi Arabia,Gulf
441,neutral,Riyadh,Saudi Arabia,Gulf
442,neutral,Jeddha,Saudi Arabia,Gulf
443,neutral,Salt,Jordan,Levant
444,negative,Jeddha,Saudi Arabia,Gulf
445,neutral,Riyadh,Saudi Arabia,Gulf
446,negative,Riyadh,Saudi Arabia,Gulf
447,neutral,Salt,Jordan,Levant
448,negative,Riyadh,Saudi Arabia,Gulf
449,positive,Jeddha,Saudi Arabia,Gulf
450,negative,Riyadh,Saudi Arabia,Gulf
451,negative,Salt,Jordan,Levant
452,negative,Riyadh,Saudi Arabia,Gulf
453,negative,Salt,Jordan,Levant
454,negative,Salt,Jordan,Levant
455,negative,Riyadh,Saudi Arabia,Gulf
456,negative,Salt,Jordan,Levant
457,neutral,Riyadh,Saudi Arabia,Gulf
458,neutral,Riyadh,Saudi Arabia,Gulf
459,negative,Riyadh,Saudi Arabia,Gulf
460,negative,Jeddha,Saudi Arabia,Gulf
461,neutral,Riyadh,Saudi Arabia,Gulf
462,neutral,Jeddha,Saudi Arabia,Levant
463,neutral,Salt,Jordan,Levant
464,neutral,Riyadh,Saudi Arabia,Gulf
465,negative,Riyadh,Saudi Arabia,Gulf
466,neutral,Riyadh,Saudi Arabia,Gulf
467,negative,Riyadh,Saudi Arabia,Gulf
468,neutral,Riyadh,Saudi Arabia,Gulf
469,neutral,Riyadh,Saudi Arabia,Gulf
470,negative,Riyadh,Saudi Arabia,Gulf
471,negative,Riyadh,Saudi Arabia,Gulf
472,neutral,Riyadh,Saudi Arabia,Gulf
473,neutral,Salt,Jordan,Levant
474,negative,Riyadh,Saudi Arabia,Gulf
475,negative,Salt,Jordan,Levant
476,neutral,Riyadh,Saudi Arabia,Gulf
477,negative,Salt,Jordan,Levant
478,negative,Salt,Jordan,Levant
479,negative,Riyadh,Saudi Arabia,Gulf
480,neutral,Riyadh,Saudi Arabia,Gulf
481,neutral,Salt,Jordan,Levant
482,negative,Jeddha,Saudi Arabia,Gulf
483,negative,Riyadh,Saudi Arabia,Gulf
484,negative,Riyadh,Saudi Arabia,Gulf
485,neutral,Salt,Jordan,Levant
486,negative,Khartoum,Sudan,Nile Basin
487,negative,Riyadh,Saudi Arabia,Gulf
488,negative,Riyadh,Saudi Arabia,Gulf
489,neutral,Riyadh,Saudi Arabia,Gulf
490,neutral,Salt,Jordan,Levant
491,positive,Riyadh,Saudi Arabia,Gulf
492,negative,Jeddha,Saudi Arabia,Gulf
493,negative,Salt,Jordan,Levant
494,neutral,Rabat,Morocco,Maghreb
495,neutral,Amman,Syria,Levant
496,neutral,Riyadh,Saudi Arabia,Gulf
497,negative,Salt,Jordan,Levant
498,negative,Jeddha,Saudi Arabia,Gulf
499,positive,Riyadh,Saudi Arabia,Gulf
500,negative,Salt,Jordan,Levant
501,negative,Riyadh,Saudi Arabia,Gulf
502,neutral,Rabat,Morocco,Maghreb
503,neutral,Rabat,Morocco,Maghreb
504,negative,Riyadh,Saudi Arabia,Gulf
505,neutral,Salt,Jordan,Levant
506,neutral,Riyadh,Saudi Arabia,Gulf
507,neutral,Salt,Jordan,Levant
508,negative,Amman,Syria,Levant
509,negative,Riyadh,Saudi Arabia,Gulf
510,negative,Riyadh,Saudi Arabia,Gulf
511,negative,Salt,Jordan,Levant
512,positive,Riyadh,Saudi Arabia,Gulf
513,negative,Riyadh,Saudi Arabia,Gulf
514,neutral,Riyadh,Saudi Arabia,Gulf
515,neutral,Jeddha,Saudi Arabia,Gulf
516,negative,Salt,Jordan,Levant
517,negative,Salt,Jordan,Levant
518,negative,Riyadh,Saudi Arabia,Gulf
519,neutral,Riyadh,Saudi Arabia,Gulf
520,negative,Salt,Jordan,Levant
521,negative,Salt,Jordan,Levant
522,neutral,Jeddha,Saudi Arabia,Levant
523,neutral,Riyadh,Saudi Arabia,Gulf
524,negative,Salt,Jordan,Levant
525,negative,Riyadh,Saudi Arabia,Gulf
526,neutral,Riyadh,Saudi Arabia,Gulf
527,negative,Salt,Jordan,Levant
528,negative,Riyadh,Saudi Arabia,Gulf
529,negative,Riyadh,Saudi Arabia,Gulf
530,negative,Riyadh,Saudi Arabia,Gulf
531,negative,Riyadh,Saudi Arabia,Gulf
532,negative,Riyadh,Saudi Arabia,Gulf
533,negative,Riyadh,Saudi Arabia,Gulf
534,positive,Riyadh,Saudi Arabia,Gulf
535,negative,Riyadh,Saudi Arabia,Gulf
536,negative,Khartoum,Sudan,Nile Basin
537,negative,Salt,Jordan,Levant
538,negative,Riyadh,Saudi Arabia,Gulf
539,negative,Salt,Jordan,Levant
540,negative,Riyadh,Saudi Arabia,Gulf
541,negative,Jeddha,Saudi Arabia,Gulf
542,negative,Riyadh,Saudi Arabia,Gulf
543,negative,Riyadh,Saudi Arabia,Gulf
544,negative,Salt,Jordan,Levant
545,neutral,Riyadh,Saudi Arabia,Gulf
546,negative,Salt,Jordan,Levant
547,negative,Riyadh,Saudi Arabia,Gulf
548,negative,Salt,Jordan,Levant
549,neutral,Riyadh,Saudi Arabia,Gulf
550,neutral,Riyadh,Saudi Arabia,Gulf
551,negative,Riyadh,Saudi Arabia,Gulf
552,neutral,Riyadh,Saudi Arabia,Gulf
553,neutral,Riyadh,Saudi Arabia,Gulf
554,negative,Riyadh,Saudi Arabia,Gulf
555,neutral,Riyadh,Saudi Arabia,Gulf
556,neutral,Riyadh,Saudi Arabia,Gulf
557,negative,Riyadh,Saudi Arabia,Gulf
558,negative,Riyadh,Saudi Arabia,Gulf
559,neutral,Riyadh,Saudi Arabia,Gulf
560,neutral,Khartoum,Sudan,Nile Basin
561,neutral,Riyadh,Saudi Arabia,Gulf
562,neutral,Riyadh,Saudi Arabia,Gulf
563,negative,Riyadh,Saudi Arabia,Gulf
564,neutral,Riyadh,Saudi Arabia,Gulf
565,neutral,Riyadh,Saudi Arabia,Gulf
566,negative,Riyadh,Saudi Arabia,Gulf
567,negative,Riyadh,Saudi Arabia,Gulf
568,negative,Riyadh,Saudi Arabia,Gulf
569,negative,Riyadh,Saudi Arabia,Gulf
570,neutral,Riyadh,Saudi Arabia,Gulf
571,negative,Riyadh,Saudi Arabia,Gulf
572,neutral,Riyadh,Saudi Arabia,Gulf
573,negative,Riyadh,Saudi Arabia,Gulf
574,negative,Riyadh,Saudi Arabia,Gulf
575,negative,Riyadh,Saudi Arabia,Gulf
576,neutral,Riyadh,Saudi Arabia,Gulf
577,negative,Riyadh,Saudi Arabia,Gulf
578,negative,Riyadh,Saudi Arabia,Gulf
579,negative,Salt,Jordan,Levant
580,negative,Riyadh,Saudi Arabia,Gulf
581,negative,Riyadh,Saudi Arabia,Gulf
582,neutral,Riyadh,Saudi Arabia,Gulf
583,neutral,Riyadh,Saudi Arabia,Gulf
584,negative,Riyadh,Saudi Arabia,Gulf
585,negative,Salt,Jordan,Levant
586,negative,Riyadh,Saudi Arabia,Gulf
